"title","fiscal_year","n","n_matched","mean_salary","male_mean","female_mean","male_n","female_n","real_male_mean","real_female_mean","gap","gap_dollars","female_share","suppressed"
"STENOGRAPHIC/SECRETARIAL ASSOCIATE",2017,1,1,,,,0.00252991727572083,0.997470082724279,,,,,,TRUE
"STENOGRAPHIC/SECRETARIAL ASSOCIATE",2018,1,1,,,,0.00252991727572083,0.997470082724279,,,,,,TRUE
"STENOGRAPHIC/SECRETARIAL ASSOCIATE",2019,1,1,,,,0.00252991727572083,0.997470082724279,,,,,,TRUE
"STENOGRAPHIC/SECRETARIAL ASSOCIATE",2020,1,1,,,,0.00252991727572083,0.997470082724279,,,,,,TRUE
"STENOGRAPHIC/SECRETARIAL ASSOCIATE",2021,1,1,,,,0.00252991727572083,0.997470082724279,,,,,,TRUE
"STENOGRAPHIC/SECRETARIAL ASSOCIATE",2022,1,1,,,,0.294688825250771,0.705311174749229,,,,,,TRUE
"STENOGRAPHIC/SECRETARIAL ASSOCIATE",2023,1,1,,,,0.294688825250771,0.705311174749229,,,,,,TRUE
"STENOGRAPHIC/SECRETARIAL ASSOCIATE",2025,1,1,,,,0.0501012253596164,0.949898774640384,,,,,,TRUE
"STOCK WORKER",2014,108,108,34107.787037037,34100.0596981222,34207.5829647142,100.238399843564,7.76160015643581,44849.8777523569,44991.2970168649,-0.00315316945318775,-107.523266591998,0.0718666681151464,FALSE
"STOCK WORKER",2015,119,119,34698.5294117647,34696.3262524511,34732.5072800101,111.753772460093,7.24622753990745,45414.1743813441,45461.5318878104,-0.00104279131155596,-36.1810275589669,0.0608926684025836,FALSE
"STOCK WORKER",2016,124,124,35290.9274193548,35375.2931425916,34130.0221259141,115.599138226738,8.40086177326239,46037.0740497224,44416.4900512895,0.0352017158319527,1245.27101667754,0.0677488852682451,FALSE
"STOCK WORKER",2017,121,121,36999.9504132231,37230.6035111537,34675.334690697,110.07785176019,10.9221482398101,47611.785167685,44344.0189041374,0.0686335589400576,2555.26882045668,0.0902656879323146,FALSE
"STOCK WORKER",2018,122,122,36788.0163934426,37000.5120000844,35046.5902603922,108.732086816141,13.2679131838586,46491.1936412802,44036.0883184207,0.0528079649191792,1953.92173969212,0.108753386752939,FALSE
"STOCK WORKER",2019,126,126,37536.0476190476,37953.2932103342,34747.5877125502,109.600195171251,16.3998048287487,46857.6882871206,42899.8776138015,0.0844644884969062,3205.70549778398,0.130157181180546,FALSE
"STOCK WORKER",2020,118,118,40586.8305084746,40623.3470768165,40280.6249935146,105.427261696015,12.5727383039848,49282.8141300806,48867.0357675122,0.00843657915862746,342.72208330196,0.106548629694786,FALSE
"STOCK WORKER",2021,111,111,40982.4954954955,41066.5578793776,40092.381190672,101.42173281388,9.57826718612022,48813.0184855543,47655.0810500951,0.0237218977925292,974.176688705578,0.0862906953704524,FALSE
"STOCK WORKER",2022,105,105,40785.3333333333,41117.8361565877,38268.0740146583,92.748873518943,12.2511264810569,46525.5805696424,43301.0227978344,0.0693072011639116,2849.76214192938,0.116677395057685,FALSE
"STOCK WORKER",2023,94,94,40314.7021276596,40584.7099249467,38413.8570780329,82.3084046986073,11.6915953013927,43615.3810124442,41282.4193080192,0.0534894262131831,2170.85284691388,0.124378673419072,FALSE
"STOCK WORKER",2024,95,95,42695.3789473684,42813.2405731447,41840.2948111658,83.4917999683991,11.5082000316009,44484.6941950043,43473.764068937,0.02272534732139,972.945761978939,0.121138947701062,FALSE
"STOCK WORKER",2025,86,86,45957.7441860465,45981.8806413052,45783.0953016355,75.5579062535796,10.4420937464204,45981.8806413052,45783.0953016355,0.00432312330198725,198.785339669623,0.121419694725819,FALSE
"STRATEGI INITIATIVE SPECIALIST",2016,1,1,,,,0.00352774724319525,0.996472252756805,,,,,,TRUE
"STRATEGI INITIATIVE SPECIALIST",2017,1,1,,,,0.00352774724319525,0.996472252756805,,,,,,TRUE
"STRATEGI INITIATIVE SPECIALIST",2018,1,1,,,,0.00352774724319525,0.996472252756805,,,,,,TRUE
"STRATEGI INITIATIVE SPECIALIST",2019,2,2,,,,0.00610229147141118,1.99389770852859,,,,,,TRUE
"STRATEGI INITIATIVE SPECIALIST",2020,1,1,,,,0.00352774724319525,0.996472252756805,,,,,,TRUE
"STRATEGI INITIATIVE SPECIALIST",2022,1,1,,,,0.003053485241488,0.996946514758512,,,,,,TRUE
"STRATEGI INITIATIVE SPECIALIST",2023,2,2,,,,0.998044735408501,1.0019552645915,,,,,,TRUE
"STRATEGI INITIATIVE SPECIALIST",2024,1,1,,,,0.994991250167013,0.00500874983298736,,,,,,TRUE
"STRATEGI INITIATIVE SPECIALIST",2025,1,1,,,,0.994991250167013,0.00500874983298736,,,,,,TRUE
"STRATEGIC INITIATIVE SPECIALIST",2014,2,2,,,,0.00805442167082953,1.99194557832917,,,,,,TRUE
"STRATEGIC INITIATIVE SPECIALIST",2015,11,11,,,,4.00034578124529,6.99965421875471,,,,,,TRUE
"STRATEGIC INITIATIVE SPECIALIST",2016,19,19,,,,8.87141573770687,10.1285842622931,,,,,,TRUE
"STRATEGIC INITIATIVE SPECIALIST",2017,34,34,98244.0294117647,97085.5379479989,99339.9448292307,16.5281274219161,17.4718725780839,124156.3482656,127039.361861595,-0.0232208311235737,-2254.40688123179,0.513878605237762,FALSE
"STRATEGIC INITIATIVE SPECIALIST",2018,41,41,99758.0487804878,97428.689936024,101319.401852144,16.4534093805999,24.5465906194001,122419.281387826,127307.966201007,-0.0399339447002169,-3890.71191611976,0.59869733218049,FALSE
"STRATEGIC INITIATIVE SPECIALIST",2019,55,55,104935.036363636,105660.690078719,104305.543275228,25.5486119830487,29.4513880169513,130450.226083742,128777.142113154,0.0128254585738608,1355.14680349015,0.535479782126388,FALSE
"STRATEGIC INITIATIVE SPECIALIST",2020,51,51,115748.705882353,115298.205400585,116093.346924017,22.1051128722157,28.8948871277843,139875.72258741,140840.360282879,-0.00689639115083504,-795.141523431754,0.56656641427028,FALSE
"STRATEGIC INITIATIVE SPECIALIST",2021,51,51,113259.274509804,110931.088649575,115194.102048778,23.1470547350706,27.8529452649294,131856.224638529,136923.37812314,-0.0384293839634984,-4263.0133992034,0.546136181665282,FALSE
"STRATEGIC INITIATIVE SPECIALIST",2022,56,56,118730.964285714,117536.641894693,119721.065811391,25.3822918775297,30.6177081224703,132994.851225424,135466.566676294,-0.0185850461735623,-2184.42391669832,0.546744787901256,FALSE
"STRATEGIC INITIATIVE SPECIALIST",2023,57,57,122483.438596491,117396.174103165,126244.765967915,24.2293534890275,32.7706465109725,126162.756180387,135672.118359355,-0.0753737669250902,-8848.59186474931,0.574923622999517,FALSE
"STRATEGIC INITIATIVE SPECIALIST",2024,76,76,132277.894736842,125726.228376833,136169.351104816,28.320138685485,47.679861314515,130634.65289621,141485.481162796,-0.083062403627365,-10443.1227279828,0.627366596243619,FALSE
"STRATEGIC INITIATIVE SPECIALIST",2025,81,81,137825.592592593,131674.286395075,141006.939253615,27.6115573405285,53.3884426594715,131674.286395075,141006.939253615,-0.0708768060495786,-9332.65285854039,0.659116576042858,FALSE
"STUDENT LEGAL SPECIALIST",2014,3,3,,,,0.00595101309563781,2.99404898690436,,,,,,TRUE
"STUDENT LEGAL SPECIALIST",2015,1,1,,,,1,0,,,,,,TRUE
"STUDENT LEGAL SPECIALIST",2017,3,3,,,,0.99641501917088,2.00358498082912,,,,,,TRUE
"STUDENT LEGAL SPECIALIST",2018,2,2,,,,1.00603370792817,0.993966292071831,,,,,,TRUE
"STUDENT LEGAL SPECIALIST",2019,3,3,,,,1.00923278941966,1.99076721058034,,,,,,TRUE
"STUDENT LEGAL SPECIALIST",2023,1,1,,,,0.305555555555556,0.694444444444444,,,,,,TRUE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2014,238,238,53925.4663865546,53451.5889918211,54121.296662107,69.5939551678599,168.40604483214,70301.848535603,71182.677115026,-0.0125292378190728,-669.707670285861,0.707588423664454,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2015,231,231,56307.1558441558,55793.3671491529,56506.7007545306,64.6189580149781,166.381041985022,73028.1842117214,73961.8697123414,-0.0127852761327469,-713.333605377651,0.720264251017411,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2016,271,271,56603.963099631,56416.1653629785,56679.0254474703,77.3867827965367,193.613217203463,73419.4674217348,73761.5510654148,-0.00465930434655674,-262.860084491789,0.714439915879939,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2017,265,265,58936.6641509434,58755.11525059,59011.576877428,77.4067947832173,187.593205216783,75138.0762327851,75466.0482431532,-0.00436492424096596,-256.461626838049,0.707898887610501,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2018,252,252,59442.9761904762,59302.2258050903,59495.1200939129,68.1215796810219,183.878420318978,74513.3273630671,74755.6992992696,-0.00325273269601278,-192.89428882255,0.729676271107056,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2019,250,250,61366.82,60692.0554647371,61626.6703801557,69.5073382279812,180.492661772019,74931.2951766972,76085.1843565498,-0.0153992958100028,-934.614915418584,0.721970647088075,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2020,239,239,63593.949790795,62830.6348298456,63912.5572802875,70.3813752617937,168.618624738206,76223.9136066013,77536.4638237822,-0.0172196644737386,-1081.92245044193,0.705517258318855,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2021,215,215,63765.8651162791,62947.5315096698,64121.356501882,65.11247282322,149.88752717678,74821.4405557599,76216.6863226916,-0.01864767313444,-1173.82499221218,0.697151289194326,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2022,211,211,62582.7725118483,62538.6915521158,62598.7175852458,56.0491891839988,154.950810816001,70763.6686290412,70831.5891788977,-0.000959822337823231,-60.0260331299578,0.734364032303323,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2023,234,234,68506.8974358974,68644.8098786601,68457.6926148911,61.5332219142021,172.466778085798,73770.8743741497,73569.7840924061,0.0027258763495705,187.117263769003,0.737037513187171,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2024,224,224,70897.6205357143,71115.0595357476,70823.537512159,56.9239917867049,167.076008213295,73891.4325044488,73588.5292928058,0.00409930084417688,291.522023588579,0.745875036666496,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2025,247,247,73124.3522267206,72921.5724667176,73192.6223479491,62.2126077563113,184.787392243689,72921.5724667176,73192.6223479491,-0.00371700543560357,-271.049881231549,0.748127094104003,FALSE
"SUBSTITUTE PRINCIPAL",2015,1,1,,,,0,1,,,,,,TRUE
"SUBSTITUTE TEACHER",2014,29,29,,,,9.03059551192727,19.9694044880727,,,,,,TRUE
"SUBSTITUTE TEACHER",2015,25,25,,,,10.625717120804,14.374282879196,,,,,,TRUE
"SUBSTITUTE TEACHER",2016,29,29,,,,13.6178481447957,15.3821518552043,,,,,,TRUE
"SUBSTITUTE TEACHER",2017,34,34,68190.7647058823,67349.6921241824,69000.2572843148,16.6747416772661,17.3252583227339,86129.1187924377,88239.9186828006,-0.0245073898346703,-1650.56516013236,0.50956642125688,FALSE
"SUBSTITUTE TEACHER",2018,28,28,,,,11.9762972096284,16.0237027903716,,,,,,TRUE
"SUBSTITUTE TEACHER",2019,24,24,,,,11.1643021115142,12.8356978884858,,,,,,TRUE
"SUBSTITUTE TEACHER",2020,25,25,,,,8.20375670300024,16.7962432969998,,,,,,TRUE
"SUBSTITUTE TEACHER",2021,20,20,,,,6.18233900418418,13.8176609958158,,,,,,TRUE
"SUBSTITUTE TEACHER",2022,22,22,,,,5.22532188300424,16.7746781169958,,,,,,TRUE
"SUBSTITUTE TEACHER",2023,22,22,,,,6.99154066327352,15.0084593367265,,,,,,TRUE
"SUBSTITUTE TEACHER",2024,23,23,,,,10.0086958040858,12.9913041959142,,,,,,TRUE
"SUBSTITUTE TEACHER",2025,19,19,,,,8.9880525076652,10.0119474923348,,,,,,TRUE
"SUMMER COLLEGE INTERN",2017,1,1,,,,0.00364649691522679,0.996353503084773,,,,,,TRUE
"SUMMER COLLEGE INTERN",2024,1,1,,,,0.00352793114647613,0.996472068853524,,,,,,TRUE
"SUMMER GRADUATE INTERN",2014,2,2,,,,0.999022496159661,1.00097750384034,,,,,,TRUE
"SUMMER GRADUATE INTERN",2015,7,7,,,,1.01574265882348,5.98425734117652,,,,,,TRUE
"SUPERINTENDENT",2014,3,3,,,,0.996397462544695,2.0036025374553,,,,,,TRUE
"SUPERINTENDENT",2015,3,3,,,,0.996397462544695,2.00360253745531,,,,,,TRUE
"SUPERINTENDENT",2016,3,3,,,,0.996397462544695,2.0036025374553,,,,,,TRUE
"SUPERINTENDENT",2017,3,3,,,,0.996397462544695,2.0036025374553,,,,,,TRUE
"SUPERINTENDENT",2018,3,3,,,,0.996397462544695,2.00360253745531,,,,,,TRUE
"SUPERINTENDENT",2019,2,2,,,,0.00335295181096014,1.99664704818904,,,,,,TRUE
"SUPERINTENDENT",2020,2,2,,,,0.00335295181096014,1.99664704818904,,,,,,TRUE
"SUPERINTENDENT",2021,2,2,,,,0.00335295181096014,1.99664704818904,,,,,,TRUE
"SUPERINTENDENT",2022,1,1,,,,0.00267786260274334,0.997322137397257,,,,,,TRUE
"SUPERINTENDENT",2023,1,1,,,,0.00267786260274334,0.997322137397257,,,,,,TRUE
"SUPERINTENDENT",2024,1,1,,,,0.00267786260274334,0.997322137397257,,,,,,TRUE
"SUPERINTENDENT",2025,1,1,,,,0.00267786260274334,0.997322137397257,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2014,12,12,,,,8.96503634017293,3.03496365982707,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2015,10,10,,,,6.96992518485388,3.03007481514612,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2016,9,9,,,,5.97126351461834,3.02873648538166,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2017,8,8,,,,5.97574897657806,2.02425102342194,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2018,8,8,,,,4.98727683254114,3.01272316745886,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2019,9,9,,,,4.99948599506012,4.00051400493988,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2020,7,7,,,,3.00886150587697,3.99113849412303,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2021,7,7,,,,3.00886150587697,3.99113849412303,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2022,9,9,,,,3.01959864370462,5.98040135629538,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2023,11,11,,,,4.02210639200385,6.97789360799615,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2024,11,11,,,,5.00331242020361,5.99668757979639,,,,,,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2025,11,11,,,,4.0201089903051,6.9798910096949,,,,,,TRUE
"SUPERINTENDENT OF LAUNDRIES",2014,1,1,,,,0.992631343506138,0.00736865649386152,,,,,,TRUE
"SUPERINTENDENT OF LAUNDRIES",2015,1,1,,,,0.992631343506138,0.00736865649386152,,,,,,TRUE
"SUPERINTENDENT OF LAUNDRIES",2016,1,1,,,,0.992631343506138,0.00736865649386152,,,,,,TRUE
"SUPERINTENDENT OF LAUNDRIES",2017,1,1,,,,0.992631343506138,0.00736865649386152,,,,,,TRUE
"SUPERINTENDENT OF LAUNDRIES",2018,1,1,,,,0.992631343506138,0.00736865649386152,,,,,,TRUE
"SUPERINTENDENT OF LAUNDRIES",2019,1,1,,,,0.992631343506138,0.00736865649386152,,,,,,TRUE
"SUPERINTENDENT OF LAUNDRIES",2020,1,1,,,,0.992631343506138,0.00736865649386152,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2014,19,19,,,,18.4869390562685,0.513060943731514,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2015,19,19,,,,18.4747631988933,0.525236801106727,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2016,18,18,,,,17.4825058625443,0.517494137455747,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2017,17,17,,,,16.4984839128993,0.501516087100679,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2018,18,18,,,,17.4935655480893,0.506434451910723,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2019,20,20,,,,18.8722729193599,1.1277270806401,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2020,21,21,,,,19.8226742623548,1.17732573764523,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2021,20,20,,,,18.8270631038486,1.17293689615145,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2022,16,16,,,,14.9099812826511,1.09001871734887,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2023,22,22,,,,20.8768020510556,1.12319794894444,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2024,21,21,,,,19.8811371218531,1.11886287814692,,,,,,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2025,20,20,,,,18.8746996511038,1.12530034889622,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2014,10,10,,,,5.98601421932818,4.01398578067182,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2015,11,11,,,,4.89485046403705,6.10514953596295,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2016,13,13,,,,6.88010345044416,6.11989654955584,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2017,13,13,,,,6.88349714886407,6.11650285113593,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2018,12,12,,,,5.8876751705562,6.1123248294438,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2019,11,11,,,,5.88428147213629,5.11571852786371,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2020,9,9,,,,3.99511154185781,5.00488845814219,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2021,9,9,,,,3.99511154185781,5.00488845814219,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2022,9,9,,,,3.99511154185781,5.00488845814219,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2023,7,7,,,,3.98582146093406,3.01417853906594,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2024,8,8,,,,4.09424623402843,3.90575376597157,,,,,,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2025,7,7,,,,3.98807807758986,3.01192192241014,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2014,6,6,,,,5.97564406911494,0.0243559308850643,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2015,6,6,,,,5.97449548687221,0.0255045131277931,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2016,8,8,,,,7.96642402480456,0.0335759751954439,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2017,8,8,,,,6.97524668146788,1.02475331853212,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2018,7,7,,,,5.97867999038015,1.02132000961985,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2019,9,9,,,,7.96974393675022,1.03025606324978,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2020,7,7,,,,5.97863330828398,1.02136669171602,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2021,7,7,,,,5.9773875688278,1.0226124311722,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2022,6,6,,,,4.98067731208734,1.01932268791267,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2023,8,8,,,,5.97618739684294,2.02381260315706,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2024,5,5,,,,4.97714956484414,0.0228504351558604,,,,,,TRUE
"SUPERVISING BLASTING INSPECTOR",2025,3,3,,,,2.98608561847407,0.0139143815259302,,,,,,TRUE
"SUPERVISING BOOKBINDER",2016,1,1,,,,1,0,,,,,,TRUE
"SUPERVISING BOOKBINDER",2017,1,1,,,,1,0,,,,,,TRUE
"SUPERVISING BOOKBINDER",2018,1,1,,,,1,0,,,,,,TRUE
"SUPERVISING BOOKBINDER",2019,1,1,,,,1,0,,,,,,TRUE
"SUPERVISING BOOKBINDER",2020,1,1,,,,1,0,,,,,,TRUE
"SUPERVISING BOOKBINDER",2021,1,1,,,,1,0,,,,,,TRUE
"SUPERVISING BOOKBINDER",2022,1,1,,,,1,0,,,,,,TRUE
"SUPERVISING BOOKBINDER",2023,1,1,,,,1,0,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2014,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2015,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2016,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2017,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2018,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2019,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2020,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2021,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2022,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2023,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2024,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING CHIEF SURGEON",2025,1,1,,,,0.99341798695247,0.00658201304753029,,,,,,TRUE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2014,79,79,65987.7594936709,66100.7789527521,64873.6163957936,71.7242424267363,7.27575757326368,86938.6118854728,85324.5944570843,0.0185650241404216,1227.16255695852,0.0920981971299201,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2015,68,68,67933.0735294118,67944.8123151411,67837.2422289344,60.5793735252516,7.42062647474839,88933.2643558921,88792.465395862,0.001583197929929,107.570086206746,0.10912685992277,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2016,66,66,68352.7878787879,68457.3327085032,67637.3781166346,57.584950155001,8.415049844999,89089.7294460401,88022.6482458616,0.0119776006371736,819.954591868576,0.127500755227258,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2017,55,55,70103.5818181818,69494.8839946272,74466.5033574012,48.2661014746667,6.73389852533326,88872.4644502239,95230.3434721146,-0.071539357676434,-4971.61936277393,0.122434518642423,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2018,58,58,71718.8103448276,71148.1999749,77705.0208338088,52.952523155969,5.047476844031,89397.8100155496,97636.4643407118,-0.0921572276069098,-6556.82085890879,0.0870254628281208,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2019,47,47,74281.170212766,74087.5089727725,77415.4645195564,44.2649639841217,2.73503601587824,91469.5170765883,95578.2594400082,-0.0449192528258299,-3327.95554678391,0.0581922556569838,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2020,45,45,76297.6,76294.927680683,76366.9268149156,43.3297803432492,1.67021965675076,92558.3195507014,92645.6663649164,-0.00094369490110672,-71.9991342325666,0.0371159923722392,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2021,45,45,76297.6,76294.927680683,76366.9268149156,43.3297803432492,1.67021965675076,90686.5807007746,90772.1611645808,-0.00094369490110672,-71.9991342325666,0.0371159923722392,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2022,40,40,77906.975,77892.0177907638,78284.4923758884,38.4755997149278,1.52440028507217,88136.2369278178,88580.329069783,-0.0050387009639281,-392.474585124626,0.0381100071268042,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2023,41,41,85828,85824.3707516789,85921.0465366928,39.4608433110175,1.53915668898246,92233.322288373,92337.217356389,-0.00112643744623176,-96.6757850139693,0.0375404070483528,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2024,41,41,87726.5853658537,88187.9194387073,82813.0046354401,37.4809308278709,3.51906917212907,91630.8267117098,86046.072132363,0.0609484251071702,5374.91480326721,0.0858309554177822,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2025,38,38,91188.052631579,91753.8278836665,83207.8902063019,35.4842480262558,2.51575197374417,91753.8278836665,83207.8902063019,0.0931398490338718,8545.93767736455,0.0662039993090572,FALSE
"SUPERVISING DEMOLITION INSPECTOR",2014,2,2,,,,1.98794320816753,0.0120567918324695,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2015,2,2,,,,1.98794320816753,0.0120567918324695,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2016,2,2,,,,1.98794320816753,0.0120567918324695,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2017,3,3,,,,2.98128905324454,0.0187109467554622,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2018,3,3,,,,2.98128905324454,0.0187109467554622,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2019,3,3,,,,2.98128905324454,0.0187109467554622,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2020,3,3,,,,2.98128905324454,0.0187109467554622,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2021,3,3,,,,2.98128905324454,0.0187109467554622,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2022,3,3,,,,2.98128905324454,0.0187109467554622,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2023,3,3,,,,2.98128905324454,0.0187109467554622,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2024,3,3,,,,2.98302484335749,0.0169751566425134,,,,,,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2025,3,3,,,,2.98302484335749,0.0169751566425134,,,,,,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2014,13,13,,,,9.95157357421452,3.04842642578548,,,,,,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2015,13,13,,,,10.7027435602862,2.29725643971379,,,,,,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2016,12,12,,,,9.94788218717991,2.05211781282009,,,,,,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2017,12,12,,,,9.9476897564896,2.0523102435104,,,,,,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2018,13,13,,,,9.95026057322677,3.04973942677324,,,,,,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2019,13,13,,,,9.95517893803681,3.04482106196319,,,,,,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2020,13,13,,,,9.96404819267054,3.03595180732947,,,,,,TRUE
