"agency","fiscal_year","n","median_salary","mean_salary","real_median","wage_index","cpi_index","rent_index","suppressed"
"DEPT OF RECORDS & INFO SERVICE",2019,58,58283,69395.6724137931,71957.0402310869,132.734374110386,106.530687797474,114.748740835409,FALSE
"DEPT OF RECORDS & INFO SERVICE",2020,58,63100.5,74323.8448275862,76551.3045277815,143.705803983193,108.414239794744,117.935753675601,FALSE
"DEPT OF RECORDS & INFO SERVICE",2021,51,65297,74578.7843137255,77614.0936236545,148.708138329974,110.65187123857,119.137579303534,FALSE
"DEPT OF RECORDS & INFO SERVICE",2022,52,65206,75096.9615384615,73781.776722656,148.500893884011,116.237048769221,119.968709204972,FALSE
"DEPT OF RECORDS & INFO SERVICE",2023,48,71395.5,83262.25,76726.9728139629,162.596932326717,122.385199421188,125.45294384081,FALSE
"DEPT OF RECORDS & INFO SERVICE",2024,48,79586,88871.5041666667,82693.0833734729,181.250071169109,126.5824846726,131.901715171281,FALSE
"DEPT OF RECORDS & INFO SERVICE",2025,49,82173,93137.4081632653,82173,187.141734704335,131.524337931956,138.829406942636,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2014,376,64309,71430.25,84581.9864806615,100,100,100,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2015,445,66078,73789.9797752809,86489.7854872591,102.750781383632,100.484295953631,102.913721782668,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2016,472,71162,77949.0762711864,92609.5580415687,110.656362251007,101.0644595854,106.641178909451,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2017,482,72720.5,80174.9834024896,92997.4939097986,113.079817754902,102.847025381756,109.624915604859,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2018,478,75000,81296.9351464435,94237.6019847527,116.624422709108,104.675046235713,112.134414076345,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2019,478,78110.5,85559.3828451882,96436.3603618604,121.46122626693,106.530687797474,114.748740835409,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2020,545,78192,86549.2422018348,94859.7808834525,121.587958139607,108.414239794744,117.935753675601,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2021,488,79185,87659.6967213115,94121.8126956687,123.132065496276,110.65187123857,119.137579303534,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2022,447,79052,88675.8053691275,89448.777926562,122.925251520005,116.237048769221,119.968709204972,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2023,467,85000,94317.5760171306,91347.3914908761,132.174345736989,122.385199421188,125.45294384081,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2024,528,92700,104212.221590909,96319.0615022861,144.147786468457,126.5824846726,131.901715171281,FALSE
"DEPT OF YOUTH & COMM DEV SRVS",2025,558,95581,107320.637992832,95581,148.62771929279,131.524337931956,138.829406942636,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2014,1176,68611,72857.5867346939,90240.1634984942,100,100,100,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2015,1176,71560.5,76780.662414966,93665.8539053998,104.298873358499,100.484295953631,102.913721782668,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2016,1349,71353,76835.4205782061,92858.1236466098,103.996443718937,101.0644595854,106.641178909451,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2017,1322,75469,79980.6187594554,96512.3708978705,109.99548177406,102.847025381756,109.624915604859,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2018,1326,76104.5,80313.4901960784,95625.4077366482,110.921718091851,104.675046235713,112.134414076345,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2019,1284,82247,86553.2990654206,101543.343477278,119.874364169011,106.530687797474,114.748740835409,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2020,1242,85847,91264.4420289854,104146.55731407,125.121336228885,108.414239794744,117.935753675601,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2021,1195,85939,92377.1430962343,102149.832181007,125.255425514859,110.65187123857,119.137579303534,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2022,1081,85928,93073.6016281221,97229.0971724134,125.239393100232,116.237048769221,119.968709204972,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2023,1035,93807,99767.684057971,100812.055924525,136.722974450161,122.385199421188,125.45294384081,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2024,1061,97050,105821.246936852,100838.888012911,141.449621780764,126.5824846726,131.901715171281,FALSE
"DEPT. OF DESIGN & CONSTRUCTION",2025,1101,99810,108491.501362398,99810,145.472300360001,131.524337931956,138.829406942636,FALSE
"DEPT. OF HOMELESS SERVICES",2014,1748,47093,54094.7700228833,61938.756462296,100,100,100,FALSE
"DEPT. OF HOMELESS SERVICES",2015,1851,47703,54758.3416315505,62438.6669859669,101.295309281634,100.484295953631,102.913721782668,FALSE
"DEPT. OF HOMELESS SERVICES",2016,2254,48896,54373.1197870452,63632.7948905391,103.828594483257,101.0644595854,106.641178909451,FALSE
"DEPT. OF HOMELESS SERVICES",2017,2181,46737,51912.2191655204,59768.8942301312,99.2440490094069,102.847025381756,109.624915604859,FALSE
"DEPT. OF HOMELESS SERVICES",2018,2230,46737,52917.1076233185,58725.1040528185,99.2440490094069,104.675046235713,112.134414076345,FALSE
"DEPT. OF HOMELESS SERVICES",2019,2161,48499,56221.8213789914,59877.571404483,102.985581721275,106.530687797474,114.748740835409,FALSE
"DEPT. OF HOMELESS SERVICES",2020,1972,55853,60507.4863083163,67758.8927471285,118.601490667403,108.414239794744,117.935753675601,FALSE
"DEPT. OF HOMELESS SERVICES",2021,1845,57007,61742.4395663956,67760.3356234386,121.051961013314,110.65187123857,119.137579303534,FALSE
"DEPT. OF HOMELESS SERVICES",2022,1672,58866.5,63226.0011961723,66608.516999114,125.00053086446,116.237048769221,119.968709204972,FALSE
"DEPT. OF HOMELESS SERVICES",2023,1631,64327,67001.8755364807,69130.631205101,136.595672392925,122.385199421188,125.45294384081,FALSE
"DEPT. OF HOMELESS SERVICES",2024,1653,67679,72162.1101028432,70321.227221286,143.713503068397,126.5824846726,131.901715171281,FALSE
"DEPT. OF HOMELESS SERVICES",2025,1621,72298,75863.3812461443,72298,153.521754825558,131.524337931956,138.829406942636,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2015,1025,61800,67736.8429268293,80890.2924288358,100,100.484295953631,102.913721782668,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2016,1041,61800,68563.6714697406,80425.9392227445,100,101.0644595854,106.641178909451,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2017,1046,61800,69885.362332696,79031.980303017,100,102.847025381756,109.624915604859,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2018,1074,61800,69186.800744879,77651.7840354362,100,104.675046235713,112.134414076345,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2019,1086,70162,75061.7523020258,86623.0265548018,113.53074433657,106.530687797474,114.748740835409,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2020,1122,69151.5,76693.8722816398,83892.1646429566,111.895631067961,108.414239794744,117.935753675601,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2021,1120,70300,77398.6193750001,83560.8187473071,113.754045307443,110.65187123857,119.137579303534,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2022,1101,72000,79950.0297002725,81469.3114748832,116.504854368932,116.237048769221,119.968709204972,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2023,1134,79430.5,88593.9882716049,85361.9879978357,128.528317152104,122.385199421188,125.45294384081,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2024,1247,81013,91175.8425821972,84175.7942770734,131.088996763754,126.5824846726,131.901715171281,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2025,1277,85645,93350.4518402506,85645,138.584142394822,131.524337931956,138.829406942636,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2015,630,63793,75135.8936507936,83498.9389144454,100,100.484295953631,102.913721782668,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2016,630,64750,76657.5952380952,84265.0414995584,101.500164594862,101.0644595854,106.641178909451,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2017,654,67000,77062.2706422018,85681.9203932385,105.027197341401,102.847025381756,109.624915604859,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2018,674,65000,76504.5148367953,81672.5883867857,101.892057122255,104.675046235713,112.134414076345,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2019,689,72904,81201.8911465893,90008.3396703525,114.282131268321,106.530687797474,114.748740835409,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2020,730,73722,80736.6657534246,89436.9342936602,115.564403617952,108.414239794744,117.935753675601,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2021,777,73722,80813.685971686,87628.3169230295,115.564403617952,110.65187123857,119.137579303534,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2022,776,76575,85787.3840206186,86646.007308183,120.036681140564,116.237048769221,119.968709204972,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2023,829,77575,89628.7527141134,83367.9281753496,121.604251250137,122.385199421188,125.45294384081,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2024,834,89000,95479.1798561147,92474.6113668118,139.51373975201,126.5824846726,131.901715171281,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2025,872,92676,101084.672018349,92676,145.276127474801,131.524337931956,138.829406942636,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2015,98,62611,73472.5714285714,81951.8139039133,100,100.484295953631,102.913721782668,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2016,101,64176,74084.3168316832,83518.0432938326,102.499560780055,101.0644595854,106.641178909451,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2017,141,68101,77447.2482269504,87089.9173238797,108.768427273163,102.847025381756,109.624915604859,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2018,140,70711.5,79119.9785714286,88849.0959032645,112.937822427369,104.675046235713,112.134414076345,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2019,148,72803.5,81395.6475675675,89884.2609073646,116.27908833911,106.530687797474,114.748740835409,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2020,186,71722,79698.9677419355,87010.6047232834,114.5517560812,108.414239794744,117.935753675601,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2021,195,71722,79232.1794871795,85251.0532317832,114.5517560812,110.65187123857,119.137579303534,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2022,191,70040,83401.4031413613,79251.5357736225,111.86532717893,116.237048769221,119.968709204972,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2023,188,75984,86752.6117021277,81658.1199416792,121.358866652825,122.385199421188,125.45294384081,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2024,223,85490,100822.775784753,88827.5789409971,136.54150229193,126.5824846726,131.901715171281,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2025,231,90395,104040.25974026,90395,144.375588954018,131.524337931956,138.829406942636,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2015,1278,66500,74729.0571205008,87042.1431475337,100,100.484295953631,102.913721782668,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2016,1329,65500,76330.9638826185,85241.0844512907,98.4962406015038,101.0644595854,106.641178909451,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2017,1364,66750,77983.7038123167,85362.2117350548,100.375939849624,102.847025381756,109.624915604859,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2018,1410,72000,79393.7858156029,90468.0979053626,108.270676691729,104.675046235713,112.134414076345,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2019,1389,72000,82513.2937365006,88892.2481107399,108.270676691729,106.530687797474,114.748740835409,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2020,1478,72500,81699.3761840324,87954.44692616,109.022556390977,108.414239794744,117.935753675601,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2021,1459,72500,81849.0836189169,86175.808807678,109.022556390977,110.65187123857,119.137579303534,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2022,1431,77155,86798.0929419986,87302.2878728418,116.022556390977,116.237048769221,119.968709204972,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2023,1483,77575,87711.0965879973,83367.9281753496,116.654135338346,122.385199421188,125.45294384081,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2024,1517,90000,95476.9914304552,93513.651943967,135.338345864662,126.5824846726,131.901715171281,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2025,1612,90000,99211.1470223323,90000,135.338345864662,131.524337931956,138.829406942636,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2015,197,73000,86128.4314720812,95550.021801052,100,100.484295953631,102.913721782668,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2016,200,75291,87414.69,97982.9998385058,103.138356164384,101.0644595854,106.641178909451,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2017,205,78000,89210.1414634146,99749.1013533225,106.849315068493,102.847025381756,109.624915604859,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2018,215,78950,89967.5581395349,99200.7823559497,108.150684931507,104.675046235713,112.134414076345,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2019,209,82400,93374.7799043062,101732.239504513,112.876712328767,106.530687797474,114.748740835409,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2020,219,82000,93184.9589041096,99479.5123854499,112.328767123288,108.414239794744,117.935753675601,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2021,207,83000,93896.309178744,98656.443186721,113.698630136986,110.65187123857,119.137579303534,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2022,193,93572,105882.74611399,105878.42240733,128.180821917808,116.237048769221,119.968709204972,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2023,187,1e+05,111294.770053476,107467.519401031,136.986301369863,122.385199421188,125.45294384081,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2024,179,118111,123252.608938547,122722.121608377,161.795890410959,126.5824846726,131.901715171281,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2025,196,107000,122914.035714286,107000,146.575342465753,131.524337931956,138.829406942636,FALSE
"DISTRICTING COMMISSION",2022,9,,,,,116.237048769221,119.968709204972,TRUE
"DISTRICTING COMMISSION",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"EQUAL EMPLOY PRACTICES COMM",2014,5,,,,,100,100,TRUE
"EQUAL EMPLOY PRACTICES COMM",2015,6,,,,,100.484295953631,102.913721782668,TRUE
"EQUAL EMPLOY PRACTICES COMM",2016,10,,,,,101.0644595854,106.641178909451,TRUE
"EQUAL EMPLOY PRACTICES COMM",2017,10,,,,,102.847025381756,109.624915604859,TRUE
"EQUAL EMPLOY PRACTICES COMM",2018,11,,,,,104.675046235713,112.134414076345,TRUE
"EQUAL EMPLOY PRACTICES COMM",2019,12,,,,,106.530687797474,114.748740835409,TRUE
"EQUAL EMPLOY PRACTICES COMM",2020,13,,,,,108.414239794744,117.935753675601,TRUE
"EQUAL EMPLOY PRACTICES COMM",2021,11,,,,,110.65187123857,119.137579303534,TRUE
"EQUAL EMPLOY PRACTICES COMM",2022,11,,,,,116.237048769221,119.968709204972,TRUE
"EQUAL EMPLOY PRACTICES COMM",2023,11,,,,,122.385199421188,125.45294384081,TRUE
"EQUAL EMPLOY PRACTICES COMM",2024,12,,,,,126.5824846726,131.901715171281,TRUE
"EQUAL EMPLOY PRACTICES COMM",2025,13,,,,,131.524337931956,138.829406942636,TRUE
"FINANCIAL INFO SVCS AGENCY",2014,404,1e+05,96894.9702970297,131524.337931956,100,100,100,FALSE
"FINANCIAL INFO SVCS AGENCY",2015,417,103321,100964.309352518,135237.312363103,103.321,100.484295953631,102.913721782668,FALSE
"FINANCIAL INFO SVCS AGENCY",2016,421,107189,104525.963182898,139494.757270983,107.189,101.0644595854,106.641178909451,FALSE
"FINANCIAL INFO SVCS AGENCY",2017,428,111828.5,108056.49182243,143010.158726795,111.8285,102.847025381756,109.624915604859,FALSE
"FINANCIAL INFO SVCS AGENCY",2018,427,112274,108353.591334895,141072.433669815,112.274,104.675046235713,112.134414076345,FALSE
"FINANCIAL INFO SVCS AGENCY",2019,427,117348,113631.152224824,144879.549045821,117.348,106.530687797474,114.748740835409,FALSE
"FINANCIAL INFO SVCS AGENCY",2020,427,121116,116994.761124122,146933.66612288,121.116,108.414239794744,117.935753675601,FALSE
"FINANCIAL INFO SVCS AGENCY",2021,414,121481.5,118055.45410628,144396.779554068,121.4815,110.65187123857,119.137579303534,FALSE
"FINANCIAL INFO SVCS AGENCY",2022,390,123537,118817.1,139784.365717676,123.537,116.237048769221,119.968709204972,FALSE
"FINANCIAL INFO SVCS AGENCY",2023,412,133108.5,126384.968446602,143048.403061921,133.1085,122.385199421188,125.45294384081,FALSE
"FINANCIAL INFO SVCS AGENCY",2024,398,138908.5,134218.047738693,144331.568011762,138.9085,126.5824846726,131.901715171281,FALSE
"FINANCIAL INFO SVCS AGENCY",2025,390,143539.5,138653.525641026,143539.5,143.5395,131.524337931956,138.829406942636,FALSE
"FIRE DEPARTMENT",2014,15130,76488,71828.495571713,100600.335597394,100,100,100,FALSE
"FIRE DEPARTMENT",2015,15580,76488,70928.6197047496,100115.480376971,100,100.484295953631,102.913721782668,FALSE
"FIRE DEPARTMENT",2016,16090,82808,72542.0034182721,107765.552996068,108.262734023638,101.0644595854,106.641178909451,FALSE
"FIRE DEPARTMENT",2017,16853,85292,73639.9524120335,109074.363495225,111.510302269637,102.847025381756,109.624915604859,FALSE
"FIRE DEPARTMENT",2018,16754,85292,74997.2006684957,107169.51397978,111.510302269637,104.675046235713,112.134414076345,FALSE
"FIRE DEPARTMENT",2019,16913,85292,74886.6674155976,105302.744803628,111.510302269637,106.530687797474,114.748740835409,FALSE
"FIRE DEPARTMENT",2020,16801,85292,75454.5173501614,103473.25085829,111.510302269637,108.414239794744,117.935753675601,FALSE
"FIRE DEPARTMENT",2021,16456,85292,78412.387335926,101380.787376889,111.510302269637,110.65187123857,119.137579303534,FALSE
"FIRE DEPARTMENT",2022,16474,92073,82854.3826028895,104182.276603152,120.375745214936,116.237048769221,119.968709204972,FALSE
"FIRE DEPARTMENT",2023,16525,92073,82770.4498541604,98948.569138111,120.375745214936,122.385199421188,125.45294384081,FALSE
"FIRE DEPARTMENT",2024,16637,105146,90550.0555989666,109250.96052556,137.4673151344,126.5824846726,131.901715171281,FALSE
"FIRE DEPARTMENT",2025,16977,109352,91893.6419273127,109352,142.966216922916,131.524337931956,138.829406942636,FALSE
"GUTTMAN COMMUNITY COLLEGE",2014,98,72603,74736.5918367347,95490.6150687379,100,100,100,FALSE
"GUTTMAN COMMUNITY COLLEGE",2015,123,74133,75249.6178861789,97033.0104955807,102.107350935912,100.484295953631,102.913721782668,FALSE
"GUTTMAN COMMUNITY COLLEGE",2016,155,71073,75974.7161290323,92493.7342779631,97.8926490640883,101.0644595854,106.641178909451,FALSE
"GUTTMAN COMMUNITY COLLEGE",2017,156,76793.5,82128.9807692308,98206.1873689278,105.771800063358,102.847025381756,109.624915604859,FALSE
"GUTTMAN COMMUNITY COLLEGE",2018,167,78477,84108.7245508982,98606.4572127658,108.090574769638,104.675046235713,112.134414076345,FALSE
"GUTTMAN COMMUNITY COLLEGE",2019,159,81855,85758.5849056603,101059.374570897,112.743275071278,106.530687797474,114.748740835409,FALSE
"GUTTMAN COMMUNITY COLLEGE",2020,157,85162,89438.7643312102,103315.539436216,117.298183270664,108.414239794744,117.935753675601,FALSE
"GUTTMAN COMMUNITY COLLEGE",2021,151,85162,91098.9470198676,101226.265236958,117.298183270664,110.65187123857,119.137579303534,FALSE
"GUTTMAN COMMUNITY COLLEGE",2022,143,88602,95092.8321678322,100254.776879133,122.036279492583,116.237048769221,119.968709204972,FALSE
"GUTTMAN COMMUNITY COLLEGE",2023,153,90375,94438.660130719,97123.7706586815,124.478327341845,122.385199421188,125.45294384081,FALSE
"GUTTMAN COMMUNITY COLLEGE",2024,159,90375,96359.1132075471,93903.2921604002,124.478327341845,126.5824846726,131.901715171281,FALSE
"GUTTMAN COMMUNITY COLLEGE",2025,166,90375,98701.2228915663,90375,124.478327341845,131.524337931956,138.829406942636,FALSE
"HOUSING PRESERVATION & DVLPMNT",2014,1934,53493,59764.7750775594,70356.3140899412,100,100,100,FALSE
"HOUSING PRESERVATION & DVLPMNT",2015,2055,57021,63312.8763990268,74635.0382618875,106.595255453985,100.484295953631,102.913721782668,FALSE
"HOUSING PRESERVATION & DVLPMNT",2016,2163,58994,65389.0503975959,76774.2371926633,110.283588506907,101.0644595854,106.641178909451,FALSE
"HOUSING PRESERVATION & DVLPMNT",2017,2216,61104,67707.5451263538,78141.9113986335,114.228029835679,102.847025381756,109.624915604859,FALSE
"HOUSING PRESERVATION & DVLPMNT",2018,2253,61570,68253.7027341324,77362.788722683,115.099171854261,104.675046235713,112.134414076345,FALSE
"HOUSING PRESERVATION & DVLPMNT",2019,2320,63929,71682.454271552,78927.6740204374,119.509094647898,106.530687797474,114.748740835409,FALSE
"HOUSING PRESERVATION & DVLPMNT",2020,2395,66335,73315.0651189976,80475.2860254734,124.006879404782,108.414239794744,117.935753675601,FALSE
"HOUSING PRESERVATION & DVLPMNT",2021,2302,66950,74191.264100782,79578.9020644695,125.156562540893,110.65187123857,119.137579303534,FALSE
"HOUSING PRESERVATION & DVLPMNT",2022,2189,67340,74818.0234627684,76196.4365933144,125.8856298955,116.237048769221,119.968709204972,FALSE
"HOUSING PRESERVATION & DVLPMNT",2023,2326,71726,80010.1863714532,77082.1529655833,134.084833529621,122.385199421188,125.45294384081,FALSE
"HOUSING PRESERVATION & DVLPMNT",2024,2389,75537,84723.1812473839,78486.0080765715,141.209130166564,126.5824846726,131.901715171281,FALSE
"HOUSING PRESERVATION & DVLPMNT",2025,2381,78082,87971.7001259974,78082,145.966762006244,131.524337931956,138.829406942636,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2014,13311,41101,48869.378784464,54057.8181334132,100,100,100,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2015,13246,42981,51002.7218783029,56258.0203702879,104.574097953821,100.484295953631,102.913721782668,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2016,13058,44076,52670.2967529484,57360.0921874059,107.238266708839,101.0644595854,106.641178909451,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2017,13082,46424,55499.0927992662,59368.6189900852,112.951023089463,102.847025381756,109.624915604859,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2018,12820,46730,55494.3546801868,58716.3085432999,113.695530522372,104.675046235713,112.134414076345,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2019,12409,50763,57853.5652349104,62672.7387617429,123.507943845649,106.530687797474,114.748740835409,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2020,12194,52943,59926.3919140567,64228.5832222302,128.81195104742,108.414239794744,117.935753675601,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2021,11588,53541.5,60423.1709527098,63641.1319624316,130.26811999708,110.65187123857,119.137579303534,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2022,10542,54531,61579.6255928666,61702.8197782897,132.675603999903,116.237048769221,119.968709204972,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2023,10485,54531,65238.3419170243,58603.1130045761,132.675603999903,122.385199421188,125.45294384081,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2024,10812,59588,68604.5139659637,61914.3499115234,144.979440889516,126.5824846726,131.901715171281,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2025,10640,61376,71208.3780075192,61376,149.329700007299,131.524337931956,138.829406942636,FALSE
"HUMAN RIGHTS COMMISSION",2014,61,56821,63377.5245901639,74733.4440563166,100,100,100,FALSE
"HUMAN RIGHTS COMMISSION",2015,63,63957,69843.4444444444,83713.5992373957,112.55873708664,100.484295953631,102.913721782668,FALSE
"HUMAN RIGHTS COMMISSION",2016,87,66000,73526.091954023,85891.7797524456,116.154238749758,101.0644595854,106.641178909451,FALSE
"HUMAN RIGHTS COMMISSION",2017,106,65561,74605.5849056604,83841.677356733,115.381637070801,102.847025381756,109.624915604859,FALSE
"HUMAN RIGHTS COMMISSION",2018,138,64796,72794.2391304348,81416.2621093871,114.035303848929,104.675046235713,112.134414076345,FALSE
"HUMAN RIGHTS COMMISSION",2019,125,65581,77042.312,80967.257268756,115.416835324968,106.530687797474,114.748740835409,FALSE
"HUMAN RIGHTS COMMISSION",2020,127,67539,79646.9606299213,81935.9364268403,118.862744407877,108.414239794744,117.935753675601,FALSE
"HUMAN RIGHTS COMMISSION",2021,118,72712,81555.5762711864,86427.7987589501,127.966772848067,110.65187123857,119.137579303534,FALSE
"HUMAN RIGHTS COMMISSION",2022,98,72712,84026.5306122449,82274.9524439126,127.966772848067,116.237048769221,119.968709204972,FALSE
"HUMAN RIGHTS COMMISSION",2023,99,74263,88194.1212121212,79808.6039327875,130.696397458686,122.385199421188,125.45294384081,FALSE
"HUMAN RIGHTS COMMISSION",2024,103,76491,91685.1650485437,79477.2527871776,134.617482972845,126.5824846726,131.901715171281,FALSE
"HUMAN RIGHTS COMMISSION",2025,102,81386.5,97737.8088235294,81386.5,143.233135636472,131.524337931956,138.829406942636,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2014,172,68901,64978.7604651163,90621.5840784969,100,100,100,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2015,169,68901,65724.4201183432,90184.8226317025,100,100.484295953631,102.913721782668,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2016,169,68901,66082.2047337278,89667.1138897463,100,101.0644595854,106.641178909451,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2017,174,78346,73613.8045977011,100191.578136249,113.708073903136,102.847025381756,109.624915604859,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2018,175,82278,76833.4914285714,103382.418881353,119.414812557147,104.675046235713,112.134414076345,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2019,171,82278,78061.4736842105,101581.616528548,119.414812557147,106.530687797474,114.748740835409,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2020,174,86023,82073,104360.074316263,124.850147312811,108.414239794744,117.935753675601,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2021,171,88604,84454.6023391813,105317.536049593,128.596101653096,110.65187123857,119.137579303534,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2022,162,88604,84921.462962963,100257.039915563,128.596101653096,116.237048769221,119.968709204972,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2023,166,88604,85600.1686746988,95220.5208900893,128.596101653096,122.385199421188,125.45294384081,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2024,162,92389,87280.8209876543,95995.9198827908,134.089490718567,126.5824846726,131.901715171281,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2025,162,93814,88247.037037037,93814,136.157675505435,131.524337931956,138.829406942636,FALSE
"INDEPENDENT BUDGET OFFICE",2014,34,80500,91989.5,105877.092035224,100,100,100,FALSE
"INDEPENDENT BUDGET OFFICE",2015,34,88000,96581.6470588235,115183.587924556,109.316770186335,100.484295953631,102.913721782668,FALSE
"INDEPENDENT BUDGET OFFICE",2016,35,85531,97525.9142857143,111309.239606158,106.249689440994,101.0644595854,106.641178909451,FALSE
"INDEPENDENT BUDGET OFFICE",2017,35,87737,99555.6285714286,112201.114172262,108.990062111801,102.847025381756,109.624915604859,FALSE
"INDEPENDENT BUDGET OFFICE",2018,31,91584,101076.935483871,115075.420535621,113.768944099379,104.675046235713,112.134414076345,FALSE
"INDEPENDENT BUDGET OFFICE",2019,34,89882.5,103559.882352941,110970.242927966,111.655279503106,106.530687797474,114.748740835409,FALSE
"INDEPENDENT BUDGET OFFICE",2020,36,88928,103020.166666667,107884.318017235,110.469565217391,108.414239794744,117.935753675601,FALSE
