"name","male","female","total","common","male_weight","female_weight"
"OSCAR",213098,1070,214168,TRUE,0.99500392215457,0.00499607784542976
"CLAIRE",2204,211919,214123,TRUE,0.010293149264675,0.989706850735325
"DOLORES",1336,211440,212776,TRUE,0.00627890363574839,0.993721096364252
"JOANNE",504,211970,212474,TRUE,0.00237205493378013,0.99762794506622
"GERALDINE",748,211349,212097,TRUE,0.00352668826056003,0.99647331173944
"LORRAINE",935,209910,210845,TRUE,0.00443453721928431,0.995565462780716
"GAIL",8952,201746,210698,TRUE,0.0424873515647989,0.957512648435201
"RAY",204701,5606,210307,TRUE,0.973343730831594,0.0266562691684062
"WYATT",208452,1362,209814,TRUE,0.993508536132003,0.00649146386799737
"DUSTIN",208341,1380,209721,TRUE,0.993419829201654,0.00658017079834637
"JUNE",3627,205556,209183,TRUE,0.0173388850910447,0.982661114908955
"BERTHA",937,207870,208807,TRUE,0.00448739745315052,0.99551260254685
"JUANITA",991,207684,208675,TRUE,0.00474901162094166,0.995250988379058
"RHONDA",589,208069,208658,TRUE,0.00282280094700419,0.997177199052996
"JILL",501,208071,208572,TRUE,0.00240204821356654,0.997597951786434
"MADELINE",245,207385,207630,TRUE,0.00117998362471704,0.998820016375283
"STELLA",382,206906,207288,TRUE,0.00184284666743854,0.998157153332561
"JARED",206351,768,207119,TRUE,0.996291986732265,0.00370801326773497
"HOLLY",1541,205304,206845,TRUE,0.00745002296405521,0.992549977035945
"BLAKE",186558,20065,206623,TRUE,0.902890772082488,0.0971092279175116
"MIKE",205861,662,206523,TRUE,0.99679454588593,0.00320545411406962
"SALLY",647,205229,205876,TRUE,0.00314266840233927,0.996857331597661
"DARLENE",604,204942,205546,TRUE,0.00293851497961527,0.997061485020385
"LEROY",200981,1182,202163,TRUE,0.994153232787404,0.00584676721259578
"BERNARD",200087,983,201070,TRUE,0.995111155319043,0.00488884468095688
"BROOKE",2030,198491,200521,TRUE,0.0101236279491924,0.989876372050808
"RANDALL",198592,1153,199745,TRUE,0.994227640241308,0.00577235975869233
"JAY",195548,2584,198132,TRUE,0.986958189489835,0.0130418105101649
"SHANE",192583,3583,196166,TRUE,0.981734857212769,0.0182651427872312
"DEAN",192930,2914,195844,TRUE,0.985120810440963,0.0148791895590368
"BEATRICE",733,194920,195653,TRUE,0.00374642862619025,0.99625357137381
"CASEY",116675,78100,194775,TRUE,0.599024515466564,0.400975484533436
"DOMINIC",193424,1252,194676,TRUE,0.993568801495819,0.00643119850418131
"COREY",185020,9056,194076,TRUE,0.953337867639481,0.0466621323605186
"NORA",784,193138,193922,TRUE,0.00404286259423892,0.995957137405761
"MANUEL",191584,1158,192742,TRUE,0.993991968538253,0.00600803146174679
"NAOMI",290,191547,191837,TRUE,0.00151170003701059,0.998488299962989
"SAVANNAH",222,191514,191736,TRUE,0.00115784203279509,0.998842157967205
"MIGUEL",190566,996,191562,TRUE,0.994800638957622,0.00519936104237792
"RONNIE",182926,8193,191119,TRUE,0.957131420737865,0.0428685792621351
"ELSIE",886,190072,190958,TRUE,0.00463976371767614,0.995360236282324
"CLIFFORD",188249,2019,190268,TRUE,0.989388651796413,0.0106113482035865
"EILEEN",406,189614,190020,TRUE,0.00213661719818966,0.99786338280181
"LILY",145,189644,189789,TRUE,0.000764006343887159,0.999235993656113
"GAVIN",189270,395,189665,TRUE,0.997917380644821,0.00208261935517887
"IDA",766,187929,188695,TRUE,0.00405946103500358,0.995940538964996
"DEBBIE",434,187853,188287,TRUE,0.00230499184755188,0.997695008152448
"LANDON",186603,1182,187785,TRUE,0.993705567537343,0.00629443246265676
"SYDNEY",9404,178296,187700,TRUE,0.0501012253596164,0.949898774640384
"RENEE",1617,185896,187513,TRUE,0.00862340211078699,0.991376597889213
"LYDIA",278,187039,187317,TRUE,0.00148411516306582,0.998515884836934
"SOFIA",187,186744,186931,TRUE,0.00100036912015664,0.998999630879843
"STACY",22257,164011,186268,TRUE,0.119489123198832,0.880510876801168
"VIOLET",284,185561,185845,TRUE,0.00152815518308268,0.998471844816917
"BERNICE",3403,182130,185533,TRUE,0.0183417505241655,0.981658249475834
"WARREN",184518,984,185502,TRUE,0.994695474981402,0.00530452501859818
"CHASE",181160,3798,184958,TRUE,0.979465608408395,0.0205343915916046
"REGINA",563,184272,184835,TRUE,0.00304595991019017,0.99695404008981
"LEON",182638,1436,184074,TRUE,0.992198789617219,0.00780121038278084
"BARRY",181270,766,182036,TRUE,0.995792041134721,0.0042079588652794
"HAILEY",276,181434,181710,TRUE,0.0015189037477299,0.99848109625227
"TOMMY",178733,2942,181675,TRUE,0.983806247419843,0.0161937525801569
"KRISTIN",1638,179313,180951,TRUE,0.00905217434554106,0.990947825654459
"JO",1854,179057,180911,TRUE,0.0102481330599024,0.989751866940098
"ROSA",1173,177415,178588,TRUE,0.0065681904719242,0.993431809528076
"LORETTA",502,177564,178066,TRUE,0.00281917940538901,0.997180820594611
"GERTRUDE",568,177100,177668,TRUE,0.00319697413152622,0.996803025868474
"MOLLY",360,176127,176487,TRUE,0.00203981029764232,0.997960189702358
"TARA",543,175812,176355,TRUE,0.00307901675597516,0.996920983244025
"DEVIN",156250,17556,173806,TRUE,0.89899082885516,0.10100917114484
"ROBERTA",782,171548,172330,TRUE,0.00453780537341148,0.995462194626588
"CASSANDRA",376,171008,171384,TRUE,0.00219390374830789,0.997806096251692
"BESSIE",737,170140,170877,TRUE,0.00431304388536784,0.995686956114632
"CATHY",343,170303,170646,TRUE,0.00201000902453031,0.99798999097547
"CHRIS",147462,22955,170417,TRUE,0.865300996966265,0.134699003033735
"JACKIE",78900,91253,170153,TRUE,0.463700316773727,0.536299683226273
"ANNETTE",499,169296,169795,TRUE,0.00293883801054212,0.997061161989458
"JON",168142,1249,169391,TRUE,0.992626526793041,0.00737347320695905
"DON",167632,1207,168839,TRUE,0.992851177749217,0.00714882225078329
"MAX",167458,1119,168577,TRUE,0.993362083795536,0.00663791620446443
"LAURIE",1954,166488,168442,TRUE,0.0116004321962456,0.988399567803754
"GEORGIA",729,166290,167019,TRUE,0.0043647728701525,0.995635227129848
"KAITLYN",232,166689,166921,TRUE,0.00138987904457797,0.998610120955422
"SETH",165793,495,166288,TRUE,0.997023236793996,0.00297676320600404
"ALMA",2219,163723,165942,TRUE,0.0133721420737366,0.986627857926263
"LINDSEY",7735,157551,165286,TRUE,0.0467976719141367,0.953202328085863
"SHELBY",16449,148830,165279,TRUE,0.0995226253789048,0.900477374621095
"MITCHELL",164063,1128,165191,TRUE,0.993171540822442,0.0068284591775581
"AUBREY",31090,133515,164605,TRUE,0.188876401081377,0.811123598918623
"JEANETTE",537,163440,163977,TRUE,0.00327484952157925,0.996725150478421
"ZOE",597,163256,163853,TRUE,0.00364350973128353,0.996356490268716
"PARKER",130941,32895,163836,TRUE,0.799219951658976,0.200780048341024
"JEANNE",360,163249,163609,TRUE,0.00220036795041838,0.997799632049582
"ROSEMARY",358,163165,163523,TRUE,0.00218929447233722,0.997810705527663
"CHELSEA",451,162884,163335,TRUE,0.00276119631432332,0.997238803685677
"COLLEEN",330,162754,163084,TRUE,0.00202349709352236,0.997976502906478
"PEARL",3922,159088,163010,TRUE,0.0240598736273848,0.975940126372615
"BRETT",159109,3404,162513,TRUE,0.979053983373638,0.0209460166263622
"ALVIN",161414,1098,162512,TRUE,0.993243575859013,0.00675642414098651
"ADDISON",13427,148893,162320,TRUE,0.082719319862001,0.917280680137999
"JEROME",161234,1062,162296,TRUE,0.993456400650663,0.00654359934933701
"LLOYD",160990,998,161988,TRUE,0.993839049806158,0.00616095019384152
"TREVOR",161164,611,161775,TRUE,0.996223149435945,0.00377685056405501
"STACEY",13982,147750,161732,TRUE,0.0864516607721416,0.913548339227858
"XAVIER",160332,868,161200,TRUE,0.994615384615385,0.00538461538461538
"BILL",160474,716,161190,TRUE,0.995558037099076,0.00444196290092437
"DARRELL",159766,1186,160952,TRUE,0.992631343506138,0.00736865649386152
"HALEY",836,159511,160347,TRUE,0.00521369280373191,0.994786307196268
"MINNIE",787,159280,160067,TRUE,0.00491669113558697,0.995083308864413
"AGNES",465,159517,159982,TRUE,0.00290657698991137,0.997093423010089
"LILLIE",873,158918,159791,TRUE,0.00546338654867921,0.994536613451321
"CARMEN",16961,142795,159756,TRUE,0.106168156438569,0.893831843561431
"BETH",325,159430,159755,TRUE,0.00203436512159244,0.997965634878408
"DAISY",632,158723,159355,TRUE,0.00396598788867623,0.996034012111324
"ERIK",157461,665,158126,TRUE,0.995794492999254,0.00420550700074624
"EDGAR",157214,705,157919,TRUE,0.995535686016249,0.00446431398375116
"JOANN",564,156892,157456,TRUE,0.00358195305355147,0.996418046946449
"YVONNE",619,156119,156738,TRUE,0.00394926565351095,0.996050734346489
"LEWIS",155766,870,156636,TRUE,0.994445721290125,0.00555427870987512
"MICHEAL",154719,1836,156555,TRUE,0.98827249209543,0.0117275079045703
"CORA",387,156028,156415,TRUE,0.00247418725825528,0.997525812741745
"FLOYD",154370,1377,155747,TRUE,0.991158738210046,0.00884126178995422
"KELSEY",5322,150416,155738,TRUE,0.0341727773568429,0.965827222643157
"GORDON",154909,670,155579,TRUE,0.995693506192995,0.0043064938070048
"COLE",154093,553,154646,TRUE,0.99642409115011,0.00357590884988942
"ELI",153495,1017,154512,TRUE,0.99341798695247,0.00658201304753029
"JIM",153122,816,153938,TRUE,0.994699164598735,0.00530083540126544
"VICKI",294,153266,153560,TRUE,0.00191456108361552,0.998085438916384
"GINA",404,153057,153461,TRUE,0.0026325906907944,0.997367409309206
"NELLIE",593,152691,153284,TRUE,0.00386863599592913,0.996131364004071
"MARIO",151310,1093,152403,TRUE,0.992828225166171,0.00717177483382873
"DESTINY",526,151763,152289,TRUE,0.00345395924853404,0.996546040751466
"COLTON",151965,209,152174,TRUE,0.998626572213387,0.00137342778661269
"JOHNNIE",102099,49196,151295,TRUE,0.674833933705674,0.325166066294326
"CARLA",425,150390,150815,TRUE,0.00281802208003183,0.997181977919968
"IVAN",150137,650,150787,TRUE,0.995689283558927,0.00431071644107251
"SADIE",241,149681,149922,TRUE,0.00160750256800203,0.998392497431998
"VERA",398,149456,149854,TRUE,0.00265591842726921,0.997344081572731
"HEIDI",361,149326,149687,TRUE,0.00241169907874431,0.997588300921256
"JOSIAH",148958,462,149420,TRUE,0.996908044438496,0.00309195556150448
"MACKENZIE",7861,141274,149135,TRUE,0.0527106313072049,0.947289368692795
"CLYDE",144994,3932,148926,TRUE,0.973597625666438,0.0264023743335616
"JENNA",255,148587,148842,TRUE,0.00171322610553473,0.998286773894465
"VERNON",146413,1976,148389,TRUE,0.986683649057545,0.0133163509424553
"FAITH",291,147851,148142,TRUE,0.00196433151975807,0.998035668480242
"PAIGE",1335,146734,148069,TRUE,0.00901606683370591,0.990983933166294
"HAYDEN",114084,33424,147508,TRUE,0.773408899856279,0.226591100143721
"ALEJANDRO",146624,846,147470,TRUE,0.994263239981013,0.00573676001898691
"RICARDO",146456,713,147169,TRUE,0.995155229701907,0.00484477029809267
"TERRI",914,146113,147027,TRUE,0.00621654526039435,0.993783454739606
"LENA",326,146479,146805,TRUE,0.00222063281223392,0.997779367187766
"DERRICK",145347,997,146344,TRUE,0.993187284753731,0.00681271524626906
"AUTUMN",338,145988,146326,TRUE,0.00230991074723562,0.997690089252764
"HARPER",6769,139063,145832,TRUE,0.0464164243787372,0.953583575621263
"SUE",519,144536,145055,TRUE,0.00357795319016925,0.996422046809831
"MAUREEN",328,144276,144604,TRUE,0.00226826367182097,0.997731736328179
"ARLENE",361,143010,143371,TRUE,0.00251794295917584,0.997482057040824
"JOY",2630,140694,143324,TRUE,0.0183500320951132,0.981649967904887
"MARIAN",1351,141944,143295,TRUE,0.00942810286471964,0.99057189713528
"FRANCISCO",142192,954,143146,TRUE,0.993335475668199,0.0066645243318011
"SABRINA",347,142601,142948,TRUE,0.0024274561378963,0.997572543862104
"MABEL",409,142284,142693,TRUE,0.00286629337108337,0.997133706628917
"FRANKLIN",141728,778,142506,TRUE,0.994540580747477,0.0054594192525227
"MARC",140604,533,141137,TRUE,0.996223527494562,0.00377647250543798
"CARSON",132774,8113,140887,TRUE,0.942414843101209,0.0575851568987912
"WILMA",754,140101,140855,TRUE,0.00535302261190586,0.994646977388094
"PEYTON",52383,88219,140602,TRUE,0.372562267962049,0.627437732037951
"KAYLEE",176,140425,140601,TRUE,0.00125176919083079,0.998748230809169
"CONSTANCE",419,139975,140394,TRUE,0.00298445802527174,0.997015541974728
"TOM",139756,614,140370,TRUE,0.995625845978485,0.00437415402151457
"BRENT",139799,567,140366,TRUE,0.995960560249633,0.0040394397503669
"JORGE",139476,690,140166,TRUE,0.995077265528017,0.00492273447198322
"CLAYTON",139344,610,139954,TRUE,0.995641425039656,0.00435857496034411
"GABRIELLE",797,138782,139579,TRUE,0.00571002801280995,0.99428997198719
"MAURICE",136332,2611,138943,TRUE,0.981208121315935,0.0187918786840647
"SOPHIE",117,138577,138694,TRUE,0.000843583716671233,0.999156416283329
"GABRIELLA",68,137636,137704,TRUE,0.000493812815894963,0.999506187184105
"BRAYDEN",136548,1058,137606,TRUE,0.992311381771144,0.0076886182288563
"KRISTINA",353,136765,137118,TRUE,0.00257442494785513,0.997425575052145
"EVERETT",135900,1201,137101,TRUE,0.99124003471893,0.00875996528107016
"MYRTLE",498,136486,136984,TRUE,0.00363546107574607,0.996364538924254
"HERMAN",135977,795,136772,TRUE,0.994187406779165,0.00581259322083467
"GRANT",136462,207,136669,TRUE,0.998485391712824,0.00151460828717558
"GARRETT",135762,452,136214,TRUE,0.996681692043402,0.00331830795659771
"MELINDA",337,135822,136159,TRUE,0.00247504755469708,0.997524952445303
"NOLAN",135505,556,136061,TRUE,0.995913597577557,0.00408640242244288
"LINDSAY",5136,130365,135501,TRUE,0.0379037793079018,0.962096220692098
"BILLIE",31637,103663,135300,TRUE,0.233828529194383,0.766171470805617
"JIMMIE",112267,22999,135266,TRUE,0.829972055061878,0.170027944938122
"DEANNA",266,134477,134743,TRUE,0.0019741285261572,0.998025871473843
"DAKOTA",93118,41458,134576,TRUE,0.691936155035073,0.308063844964927
"KATELYN",157,134049,134206,TRUE,0.00116984337510991,0.99883015662489
"COLIN",133706,445,134151,TRUE,0.996682842468562,0.00331715753143845
"CHARLENE",382,133729,134111,TRUE,0.00284838678408184,0.997151613215918
"NINA",250,133788,134038,TRUE,0.00186514272072099,0.998134857279279
"ISABEL",1827,132150,133977,TRUE,0.0136366689804967,0.986363331019503
"GENE",126877,6997,133874,TRUE,0.947734436858539,0.0522655631414614
"MATTIE",780,133079,133859,TRUE,0.00582702694626435,0.994172973053736
"CORY",127179,6599,133778,TRUE,0.950672008850484,0.0493279911495164
"MICAH",119571,14035,133606,TRUE,0.894952322500487,0.105047677499513
"MARCIA",284,133320,133604,TRUE,0.00212568485973474,0.997874315140265
"VIOLA",434,132993,133427,TRUE,0.00325271496773517,0.996747285032265
"GRAYSON",128994,4190,133184,TRUE,0.968539764536281,0.0314602354637194
"ANDRE",130656,2205,132861,TRUE,0.983403707634295,0.0165962923657055
"BAILEY",21738,110806,132544,TRUE,0.1640059150169,0.8359940849831
"LESTER",130688,1359,132047,TRUE,0.989708209955546,0.0102917900444539
"ALEXA",284,131551,131835,TRUE,0.00215420791140441,0.997845792088596
"TAMARA",417,131286,131703,TRUE,0.00316621489259926,0.996833785107401
"ELMER",129591,1753,131344,TRUE,0.986653368254355,0.013346631745645
"MARLENE",359,130573,130932,TRUE,0.00274188128188678,0.997258118718113
"GILBERT",130148,673,130821,TRUE,0.9948555660024,0.00514443399759977
"TRISTAN",124243,6551,130794,TRUE,0.949913604599599,0.0500863954004006
"SPENCER",123931,5707,129638,TRUE,0.955977414029837,0.0440225859701631
"JAKE",129322,217,129539,TRUE,0.998324828816032,0.00167517118396776
"ELIAS",129263,239,129502,TRUE,0.998154468656855,0.00184553134314528
"LAYLA",109,129136,129245,TRUE,0.000843359511006228,0.999156640488994
"CLAUDIA",760,128318,129078,TRUE,0.00588791273493547,0.994112087265065
"SAM",127234,1576,128810,TRUE,0.987764925083456,0.0122350749165437
"HARVEY",127925,867,128792,TRUE,0.993268215417107,0.00673178458289335
"BRYCE",124103,3592,127695,TRUE,0.971870472610517,0.0281295273894828
"JENNIE",479,127181,127660,TRUE,0.00375215415948613,0.996247845840514
"PATSY",7713,119448,127161,TRUE,0.0606553896241772,0.939344610375823
"BROOKLYN",1858,125197,127055,TRUE,0.0146235882098304,0.98537641179017
"GLEN",125706,1348,127054,TRUE,0.989390337966534,0.0106096620334661
"MATEO",126693,85,126778,TRUE,0.9993295366704,0.000670463329599773
"COOPER",123702,2782,126484,TRUE,0.978005123177635,0.0219948768223649
"DIEGO",126160,245,126405,TRUE,0.998061785530636,0.00193821446936434
"ANGELINA",111,126281,126392,TRUE,0.000878220140515222,0.999121779859485
"ERIKA",548,125664,126212,TRUE,0.00434190092859633,0.995658099071404
"GENEVIEVE",151,125131,125282,TRUE,0.00120528088632046,0.99879471911368
"GWENDOLYN",333,124385,124718,TRUE,0.0026700235731811,0.997329976426819
"CAMILA",122,123854,123976,TRUE,0.000984061431244757,0.999015938568755
"PRESTON",122958,799,123757,TRUE,0.993543799542652,0.00645620045734787
"MAYA",163,123587,123750,TRUE,0.00131717171717172,0.998682828282828
"MAGGIE",282,123078,123360,TRUE,0.00228599221789883,0.997714007782101
"MILES",122868,357,123225,TRUE,0.997102860620816,0.00289713937918442
"PRISCILLA",244,122796,123040,TRUE,0.00198309492847854,0.998016905071521
"KYLIE",450,121890,122340,TRUE,0.00367827366356057,0.99632172633644
"CHESTER",121474,828,122302,TRUE,0.993229873591601,0.00677012640839888
"JAIME",71491,50067,121558,TRUE,0.588122542325474,0.411877457674526
"AIDAN",118431,2727,121158,TRUE,0.97749220026742,0.0225077997325806
"MARISSA",270,120842,121112,TRUE,0.00222934143602616,0.997770658563974
"TONYA",435,120421,120856,TRUE,0.00359932481631032,0.99640067518369
"ARIANA",200,120380,120580,TRUE,0.00165864985901476,0.998341350140985
"JEFF",120239,263,120502,TRUE,0.997817463610562,0.00218253638943752
"MILTON",117936,615,118551,TRUE,0.994812359237796,0.00518764076220361
"DELORES",430,117821,118251,TRUE,0.00363633288513416,0.996363667114866
"MIRIAM",280,117910,118190,TRUE,0.00236906675691683,0.997630933243083
"ALISON",595,116886,117481,TRUE,0.00506464875171304,0.994935351248287
"TANYA",405,116855,117260,TRUE,0.00345386320996077,0.996546136790039
"RUBEN",116552,655,117207,TRUE,0.994411596576996,0.00558840342300375
"DUANE",115442,1014,116456,TRUE,0.991292848801264,0.008707151198736
"HUDSON",114287,1882,116169,TRUE,0.983799464573165,0.016200535426835
"MADELYN",50,116010,116060,TRUE,0.000430811649146993,0.999569188350853
"MAXINE",377,115612,115989,TRUE,0.00325030821888282,0.996749691781117
"ZOEY",230,115332,115562,TRUE,0.00199027361935584,0.998009726380644
"MAE",606,114835,115441,TRUE,0.00524943477620603,0.994750565223794
"MARIAH",183,115096,115279,TRUE,0.00158745304869057,0.998412546951309
"MIRANDA",189,114979,115168,TRUE,0.00164108085579328,0.998358919144207
"MELODY",170,114914,115084,TRUE,0.00147718188453651,0.998522818115464
"CECIL",106989,7687,114676,TRUE,0.932967665422582,0.0670323345774181
"JAXON",113651,404,114055,TRUE,0.99645784928324,0.00354215071675946
"LEONA",294,113330,113624,TRUE,0.00258748151798916,0.997412518482011
"ROBERTO",112643,834,113477,TRUE,0.992650493051455,0.00734950694854464
"YOLANDA",537,112918,113455,TRUE,0.00473315411396589,0.995266845886034
"JOCELYN",351,113061,113412,TRUE,0.0030949105914718,0.996905089408528
"ASHER",111227,1463,112690,TRUE,0.987017481586654,0.0129825184133463
"CAITLIN",283,112143,112426,TRUE,0.00251721132122463,0.997482788678775
"REGINALD",111551,757,112308,TRUE,0.993259607507925,0.00674039249207536
"JOANNA",306,111761,112067,TRUE,0.00273050942739611,0.997269490572604
"ANA",601,111359,111960,TRUE,0.00536798856734548,0.994632011432655
"EZRA",106761,5007,111768,TRUE,0.955201846682414,0.0447981533175864
