"title","fiscal_year","n","mean_salary","p10","p25","median_salary","p75","p90","real_median","mean_ot_share","median_tenure","n_agencies","suppressed"
"ADMIN TRAFFIC ENF AGNT UNION",2024,28,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENF AGNT UNION",2025,26,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2014,2,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2015,2,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2016,2,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2017,1,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2018,3,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2019,3,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2020,3,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2021,3,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2022,3,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2023,3,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2024,2,,,,,,,,,,1,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2025,3,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2014,7,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2015,7,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2016,7,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2017,7,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2018,12,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2019,13,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2020,12,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2021,11,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2022,14,,,,,,,,,,2,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2023,15,,,,,,,,,,2,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2024,14,,,,,,,,,,1,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2025,14,,,,,,,,,,1,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2014,3,,,,,,,,,,3,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2015,3,,,,,,,,,,3,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2016,4,,,,,,,,,,4,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2017,7,,,,,,,,,,6,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2018,8,,,,,,,,,,6,TRUE
"ADMINISTRATIVE ACCOUNTANT",2014,112,98247.9375,74719.2,81204.5,92940,109015.5,125000,122238.71967396,0.000653701923281448,18.0177960301164,23,FALSE
"ADMINISTRATIVE ACCOUNTANT",2015,114,103726.358947368,77879.2,88124.75,97202.5,119130.75,131066.7,127228.780741325,0.000774267738006271,18.8199863107461,23,FALSE
"ADMINISTRATIVE ACCOUNTANT",2016,122,108131.836065574,80143.4,91242.75,102859.5,124308.25,134430.5,133860.386658283,0.000183092431892039,17.8124572210815,25,FALSE
"ADMINISTRATIVE ACCOUNTANT",2017,117,109571.58974359,82999.6,94228,104860,122031,138307.6,134098.599588582,0.00140623354955029,17.3524982888433,25,FALSE
"ADMINISTRATIVE ACCOUNTANT",2018,116,109199.284482759,82895,94141,105163.5,122414.75,139658,132138.080750981,0.00173483880441255,17.7700205338809,23,FALSE
"ADMINISTRATIVE ACCOUNTANT",2019,114,115449.763157895,85667,96056.25,111303.5,130369,152662.5,137416.921355469,0.00156299715102921,17.782340862423,22,FALSE
"ADMINISTRATIVE ACCOUNTANT",2020,119,117045.62184874,84259.2,96480,113870,130590.5,159650,138143.074089405,0.00263198355972464,15.0499657768652,23,FALSE
"ADMINISTRATIVE ACCOUNTANT",2021,109,117913.899082569,84259.2,98262,113870,134280,160253,135349.508261107,0.00398617320064853,16.0465434633812,22,FALSE
"ADMINISTRATIVE ACCOUNTANT",2022,124,112377.036854839,79398.8,90190.5,106939,126228,159895,121003.426386285,0.00841686359220118,16.662559890486,22,FALSE
"ADMINISTRATIVE ACCOUNTANT",2023,166,110703.204819277,82114.5,92236.25,105542,121753.5,159560,113423.369326236,0.0125550491349677,13.9164955509925,25,FALSE
"ADMINISTRATIVE ACCOUNTANT",2024,179,118640.067039106,85886.2,96664.5,109817,134022,170060.2,114104.319061451,0.0117267187535714,13.0431211498973,25,FALSE
"ADMINISTRATIVE ACCOUNTANT",2025,183,122859.923497268,88365.2,99897.5,114382,137428,174625.4,114382,0.0124313567899653,12.3422313483915,24,FALSE
"ADMINISTRATIVE ACTUARY",2014,6,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ACTUARY",2015,6,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ACTUARY",2016,7,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ACTUARY",2017,8,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ACTUARY",2018,11,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ACTUARY",2019,12,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ACTUARY",2020,11,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ACTUARY",2021,11,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ACTUARY",2022,13,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ACTUARY",2023,12,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ACTUARY",2024,11,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ACTUARY",2025,11,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ARCHITECT",2014,64,111881.1375,93182.355,96526.2125,110044.5,119396,131552,144735.300055531,0.00251386557313787,9.36208076659822,15,FALSE
"ADMINISTRATIVE ARCHITECT",2015,77,118365.244805195,95855,103453,115000,130000,148111.6,150524.006946863,8.78195564498883e-05,8.72005475701574,15,FALSE
"ADMINISTRATIVE ARCHITECT",2016,89,118488.56011236,96780.2,102000,114090,128199,147720,148475.653817523,0.0108309055050813,7.32922655715264,16,FALSE
"ADMINISTRATIVE ARCHITECT",2017,97,121381.134020619,100177.6,105672,115076,130836,147918,147163.174196602,0.0185928924138096,4.97467488021903,15,FALSE
"ADMINISTRATIVE ARCHITECT",2018,97,122084.680412371,1e+05,105060,115076,132045,152500,144593.150479965,0.0047746140303659,4.7419575633128,16,FALSE
"ADMINISTRATIVE ARCHITECT",2019,87,128103.436781609,104295,110271,120241,139744.5,168958,148451.288959493,0.00520984437730619,5.45927446954141,16,FALSE
"ADMINISTRATIVE ARCHITECT",2020,87,133637.574712644,107424,116076.5,123848,145833,176514.2,150248.032316015,0.0110762676164038,6.34633812457221,16,FALSE
"ADMINISTRATIVE ARCHITECT",2021,86,133854.069767442,107929,116146.75,125535.5,146145.25,177136,149215.493056224,0.00304041260432835,6.95277207392197,16,FALSE
"ADMINISTRATIVE ARCHITECT",2022,88,130456.056818182,107310,115757.75,121922.5,142209.75,169645.8,137957.529559673,0.016820502762061,6.94592744695414,15,FALSE
"ADMINISTRATIVE ARCHITECT",2023,97,136732.969072165,114493.4,119499,129434,155000,162251.6,139099.50906153,0.0102151524311017,7.56194387405886,16,FALSE
"ADMINISTRATIVE ARCHITECT",2024,99,149814.757575758,120383.6,129187,139413,175742.5,181196.8,144855.763982936,0.00361285808219667,8.02737850787132,15,FALSE
"ADMINISTRATIVE ARCHITECT",2025,106,153443.526415094,121667,133337.25,146038.5,180197,186321,146038.5,0.00142181354827319,8.35592060232717,15,FALSE
"ADMINISTRATIVE ASSESSOR",2014,6,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSESSOR",2015,7,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSESSOR",2016,8,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSESSOR",2017,9,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ASSESSOR",2018,7,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ASSESSOR",2019,5,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ASSESSOR",2020,5,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ASSESSOR",2021,4,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSESSOR",2022,5,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ASSESSOR",2023,5,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ASSESSOR",2024,5,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ASSESSOR",2025,5,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ASSISTANT",2014,76,44518.8421052632,41643.5,42659,42659,44193,49061,56106.967318393,0.181491410275702,8.8186173853525,1,FALSE
"ADMINISTRATIVE ASSISTANT",2015,75,47643.2133333333,44611,44611,46611,48634,51029,61009.3433721758,0.158881985546709,9.05133470225873,1,FALSE
"ADMINISTRATIVE ASSISTANT",2016,74,48530.5945945946,45726,45726,47461.5,49624,51810.6,61765.9500715257,0.188895816997472,9.84257357973991,1,FALSE
"ADMINISTRATIVE ASSISTANT",2017,72,50623.5694444444,47098,48120.75,50072.5,52110,54311.1,64034.4471476185,0.212494085928511,9.93018480492813,1,FALSE
"ADMINISTRATIVE ASSISTANT",2018,74,50219.3243243243,47098,47098,49663,51465.75,54699.9,62401.6270315836,0.137797237629463,10.4503764544832,1,FALSE
"ADMINISTRATIVE ASSISTANT",2019,71,52490.5915492958,49121,49121,51379,54308.5,57696,63433.2613289126,0.212353141308327,11.419575633128,1,FALSE
"ADMINISTRATIVE ASSISTANT",2020,97,53100.8865979382,49571.8,50595,51395,53818,58381.4,62350.6041347585,0.166109022050101,8.09034907597536,1,FALSE
"ADMINISTRATIVE ASSISTANT",2021,99,53072.8181818182,50595,50595,50595,53640,58105.4,60138.828229303,0.257674889004932,8.64887063655031,1,FALSE
"ADMINISTRATIVE ASSISTANT",2022,102,53036,50595,50595,50995,53662.5,57591.7,57701.7713703009,0.181897243727954,9.06228610540725,1,FALSE
"ADMINISTRATIVE ASSISTANT",2023,104,52457.2019230769,50595,50595,50595,53595,56457.4,54373.1914409515,0.160522136231736,9.13483915126626,1,FALSE
"ADMINISTRATIVE ASSISTANT",2024,100,59100.67,56786.1,56945,56945,60252.5,63463.9,59168.1656661023,0.14856691110241,9.92470910335387,1,FALSE
"ADMINISTRATIVE ASSISTANT",2025,99,61047.0606060606,58796,58796,58796,62361.5,65437.6,58796,0.189806407106066,10.8090349075975,1,FALSE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2016,13,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2017,16,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2018,16,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2019,17,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2020,18,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2021,18,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2022,17,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2023,25,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2024,29,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2025,29,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2014,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2015,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2017,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2018,2,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2019,3,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2020,3,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2021,2,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2022,3,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2023,3,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2024,2,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2025,2,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2014,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2015,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2016,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2017,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2018,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2019,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2020,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2021,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2022,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2023,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2024,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2025,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE ASSOCIATE",2014,41,54377.3170731707,50703,50703,50703,55361,60343,66686.7850616396,0.204792377474002,12.9774127310062,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2015,41,59516.3170731707,53023,55023,56023,60395,65819,73328.7516624704,0.181031299902787,13.82340862423,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2016,43,63681.1395348837,54349,56604,59172,65000,71900.4,77005.8847198744,0.204423525444799,14.8254620123203,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2017,50,65331.56,55979,59418.5,62068.5,66950,77309,79375.3474019064,0.228135601926465,12.8158795345654,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2018,55,63822.3272727273,55979,59989.5,61428,65024,73424.8,77184.3655295918,0.171907707243274,13.0294318959617,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2019,55,66568.8,58384,62566.5,64264,67745,76578.6,79341.2698970637,0.247010743916752,14.0287474332649,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2020,67,67054.8507462687,60136,60136,65136,69241.5,74636.6,79020.7014480325,0.228931520832008,13.0732375085558,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2021,68,67154.4705882353,60136,60136,65172.5,69483.25,73931.5,77466.1089588744,0.315447924256247,13.6509240246407,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2022,69,66330,60136,60136,64454,69720,73447.8,72930.8750250295,0.251847270083872,12.6954140999316,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2023,71,66792.9577464789,60136,62136,64526,70000,75239,69344.4915687091,0.234814164242627,14.4229979466119,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2024,72,75538.2638888889,67683,69789.5,72764,78636,85329.6,75604.7485561202,0.214056697872932,15.0896646132786,1,FALSE
"ADMINISTRATIVE ASSOCIATE",2025,68,77715.3529411765,69883,72398,75129,81162.25,86636.3,75129,0.233048548383459,15.3032169746749,1,FALSE
"ADMINISTRATIVE ATTORNEY",2014,4,,,,,,,,,,4,TRUE
"ADMINISTRATIVE ATTORNEY",2015,4,,,,,,,,,,4,TRUE
"ADMINISTRATIVE ATTORNEY",2016,3,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ATTORNEY",2017,3,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ATTORNEY",2018,3,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ATTORNEY",2019,3,,,,,,,,,,3,TRUE
"ADMINISTRATIVE ATTORNEY",2020,2,,,,,,,,,,2,TRUE
"ADMINISTRATIVE ATTORNEY",2021,2,,,,,,,,,,2,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2014,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2015,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2016,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2017,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2018,2,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2019,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2020,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2021,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2022,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2023,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2024,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2025,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2014,5,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2015,5,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2016,6,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2017,9,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2018,7,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2019,5,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2020,3,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2021,2,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2022,3,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2023,3,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2024,3,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2025,2,,,,,,,,,,1,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2014,32,89313.84375,70000,76691.75,82891,1e+05,109819.6,109021.838955178,0.00243646519169086,2.20807665982204,6,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2015,39,94458.0256410256,70191.2,80586,90000,100382.5,128318.6,117801.396741023,0.000276936011332236,2.97330595482546,5,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2016,72,98491.2361111111,75000,79982.5,92250,110702,134500,120053.283063077,0.000353389638579986,2.72553045859001,6,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2017,83,101952.325301205,77250,85245,93000,114199,136615.2,118931.620844346,0,2.27241615331964,8,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2018,79,104642.746835443,77250,86887.5,99321,119222.5,132534.8,124796.971556368,0.00113734273766156,2.77344284736482,10,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2019,101,113050.623762376,83436,94074,112443,128529,145000,138823.764643277,0.00058582879366739,1.91375770020534,14,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2020,159,113269.421383648,79537.6,92700,108150,130647.5,155736,131203.771518127,0.00294813085865515,1.53593429158111,19,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2021,127,118003.204724409,85600,97850,113427,133900,162681.6,134822.944353496,0.00312163561403396,2.80082135523614,19,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2022,99,115274.727272727,77417.2,95652.5,112029,132016,160771.2,126762.854100273,0.00287876698002829,5.2539356605065,14,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2023,73,120327.574520548,92708.4,100072,120199.97,132000,143713.2,129175.926079783,0.00250811569802971,7.1813826146475,14,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2024,69,134360.260869565,97770.4,107990,132539,149602,168094.8,137713.399055572,0.00216588904173797,8.18343600273785,14,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2025,59,142452.593220339,101841.6,116234.5,148391,163168,181269.2,148391,0.00429850135751428,8.99110198494182,12,FALSE
"ADMINISTRATIVE CHIEF",2014,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE CHIEF",2015,1,,,,,,,,,,1,TRUE
"ADMINISTRATIVE CHIEF",2016,5,,,,,,,,,,1,TRUE
"ADMINISTRATIVE CHIEF",2017,47,132393.723404255,95896.8,104142,129434,152346.5,173000,165524.68185341,0.00487315306284812,15.2470910335387,3,FALSE
"ADMINISTRATIVE CHIEF",2018,66,130867.5,93091.5,101712.5,128859.5,153625,174500,161912.136972723,0.0012177436827106,16.2258726899384,4,FALSE
"ADMINISTRATIVE CHIEF",2019,57,137882.47368421,100539.4,108808,137364,164474,178735.2,169591.594020607,7.69076672183266e-06,17.2457221081451,4,FALSE
"ADMINISTRATIVE CHIEF",2020,51,143093.666666667,107500,114440.5,143915,167596,181482,174592.610060391,0,18.2477754962355,4,FALSE
"ADMINISTRATIVE CHIEF",2021,45,146221.244444444,109666.4,119880,147925,170192,181735.2,175828.365763804,0,19.7837097878166,3,FALSE
"ADMINISTRATIVE CHIEF",2022,39,154085.564102564,117257.8,130165,155000,174211,191190.6,175385.323313985,0,20.7830253251198,3,FALSE
"ADMINISTRATIVE CHIEF",2023,34,155686.176470588,117355.1,129277.75,157500,175382.25,195691.4,169261.343056623,0,21.514031485284,4,FALSE
"ADMINISTRATIVE CHIEF",2024,17,,,,,,,,,,4,TRUE
"ADMINISTRATIVE CHIEF",2025,17,,,,,,,,,,4,TRUE
"ADMINISTRATIVE CITY PLANNER",2014,66,101979.712121212,77856,89905,103213,114416,128525,135750.21490971,0.00154773778812453,14.8720054757016,12,FALSE
"ADMINISTRATIVE CITY PLANNER",2015,73,107287.630136986,79780,93487,109805,121561,136477.8,143724.248546089,0.000574849395377758,13.0376454483231,12,FALSE
"ADMINISTRATIVE CITY PLANNER",2016,88,110878.386363636,81896.2,96223,111594,126596,142364.3,145227.382874158,0.00350147652152385,9.88637919233402,15,FALSE
"ADMINISTRATIVE CITY PLANNER",2017,106,114833.613207547,82519,98774.25,112797,132000,154534,144248.710068599,0.00426492801126978,5.69199178644764,16,FALSE
"ADMINISTRATIVE CITY PLANNER",2018,119,117954.663865546,82510.4,100470,115927,135000,160000,145662.433137152,0.00423470922459462,6.02874743326489,18,FALSE
"ADMINISTRATIVE CITY PLANNER",2019,147,119405.476190476,87000.6,100702,115748,135430,156381.2,142904.165754471,0.00990280380662097,9.86721423682409,17,FALSE
"ADMINISTRATIVE CITY PLANNER",2020,172,119334.005813953,86100.1,99199.5,117140.5,131270.25,155765,142110.729519363,0.00823094579208126,8.99110198494182,18,FALSE
"ADMINISTRATIVE CITY PLANNER",2021,167,119722.988023952,86905.6,99741,117950,134586.5,155765,140199.12619125,0.00515850533356736,9.97125256673511,18,FALSE
"ADMINISTRATIVE CITY PLANNER",2022,148,121463.587837838,87904.7,105954.75,120578,134084,154289.5,136436.203319701,0.00939078747819996,10.7186858316222,17,FALSE
"ADMINISTRATIVE CITY PLANNER",2023,150,128221.46,97990.4,111103.5,127271.5,141817,163724.3,136775.523954483,0.0108412388333227,11.7084188911704,16,FALSE
"ADMINISTRATIVE CITY PLANNER",2024,150,140335.26,101132.9,117451.25,140510.5,156238.25,185081.7,145996.111016364,0.0133602886209646,12.0698151950719,17,FALSE
"ADMINISTRATIVE CITY PLANNER",2025,156,144587.461538462,102851.5,118649,140598,161723,194122.5,140598,0.0148685927860913,11.9206023271732,17,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2014,27,,,,,,,,,,1,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2015,29,,,,,,,,,,1,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2016,34,89256.2647058823,67537.2,74814,83682,95246,117595.8,108902.968382487,0,13.6536618754278,2,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2017,36,91863.6111111111,69589,75000,87982,98675.75,122809,112514.428657282,0,14.4421629021218,2,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2018,33,87321.4242424242,69722.4,74958,85490,94760,106849.6,107418.30124902,0,11.4743326488706,3,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2019,35,90485.6,70524,74785.5,89162,101154.5,113474.4,110080.70313958,0,12.4736481861739,3,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2020,36,93513.7777777778,73372.5,81844.25,90918.5,96974,114522.5,110299.122522153,3.08696138018457e-06,6.4517453798768,3,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2021,37,92824.2162162162,71613.4,81377,90000,96682,113838,106976.866106083,0,6.73237508555784,3,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2022,28,,,,,,,,,,2,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2023,29,,,,,,,,,,2,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2024,25,,,,,,,,,,3,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2025,23,,,,,,,,,,3,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2014,10,,,,,,,,,,5,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2015,16,,,,,,,,,,6,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2016,30,116269.6,87707.3,95000,112500,132771,142198.6,146406.44275985,0.000724958839859347,11.8713210130048,13,FALSE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2017,68,112606.514705882,75216.6,87511.75,108083.5,132741.25,149078.2,138220.923027203,0.00141886195445703,3.12525667351129,20,FALSE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2018,78,116274.115384615,81245,84568.75,106024.5,135788.5,170275.1,133219.928421766,0.000434659530795244,4.65982203969884,21,FALSE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2019,78,130485,93789.2,104100.5,125655,149675.75,179533.3,155135.492171597,-0.000922023315603215,9.89459274469541,21,FALSE
