"title","fiscal_year","n","median_salary","mean_salary","real_median","wage_index","cpi_index","rent_index","suppressed"
"ADMIN TRAFFIC ENFRCMNT AGENT",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"ADMIN TRAFFIC ENFRCMNT AGENT",2025,3,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2014,7,,,,,100,100,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2015,7,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2016,7,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2017,7,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2018,12,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2019,13,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2020,12,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2021,11,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2022,14,,,,,116.237048769221,119.968709204972,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2023,15,,,,,122.385199421188,125.45294384081,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2024,14,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIIVE TAXI & LIMOUSINE INSPECTOR",2025,14,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2014,3,,,,,100,100,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2016,4,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2017,7,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATION PUBLIC RECORD OFFICER",2018,8,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE ACCOUNTANT",2014,112,92940,98247.9375,122238.71967396,100,100,100,FALSE
"ADMINISTRATIVE ACCOUNTANT",2015,114,97202.5,103726.358947368,127228.780741325,104.586292231547,100.484295953631,102.913721782668,FALSE
"ADMINISTRATIVE ACCOUNTANT",2016,122,102859.5,108131.836065574,133860.386658283,110.673014848289,101.0644595854,106.641178909451,FALSE
"ADMINISTRATIVE ACCOUNTANT",2017,117,104860,109571.58974359,134098.599588582,112.825478803529,102.847025381756,109.624915604859,FALSE
"ADMINISTRATIVE ACCOUNTANT",2018,116,105163.5,109199.284482759,132138.080750981,113.152033570045,104.675046235713,112.134414076345,FALSE
"ADMINISTRATIVE ACCOUNTANT",2019,114,111303.5,115449.763157895,137416.921355469,119.758446309447,106.530687797474,114.748740835409,FALSE
"ADMINISTRATIVE ACCOUNTANT",2020,119,113870,117045.62184874,138143.074089405,122.519905315257,108.414239794744,117.935753675601,FALSE
"ADMINISTRATIVE ACCOUNTANT",2021,109,113870,117913.899082569,135349.508261107,122.519905315257,110.65187123857,119.137579303534,FALSE
"ADMINISTRATIVE ACCOUNTANT",2022,124,106939,112377.036854839,121003.426386285,115.062405853239,116.237048769221,119.968709204972,FALSE
"ADMINISTRATIVE ACCOUNTANT",2023,166,105542,110703.204819277,113423.369326236,113.559285560577,122.385199421188,125.45294384081,FALSE
"ADMINISTRATIVE ACCOUNTANT",2024,179,109817,118640.067039106,114104.319061451,118.15902732946,126.5824846726,131.901715171281,FALSE
"ADMINISTRATIVE ACCOUNTANT",2025,183,114382,122859.923497268,114382,123.070798364536,131.524337931956,138.829406942636,FALSE
"ADMINISTRATIVE ACTUARY",2014,6,,,,,100,100,TRUE
"ADMINISTRATIVE ACTUARY",2015,6,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE ACTUARY",2016,7,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIVE ACTUARY",2017,8,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIVE ACTUARY",2018,11,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE ACTUARY",2019,12,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIVE ACTUARY",2020,11,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIVE ACTUARY",2021,11,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIVE ACTUARY",2022,13,,,,,116.237048769221,119.968709204972,TRUE
"ADMINISTRATIVE ACTUARY",2023,12,,,,,122.385199421188,125.45294384081,TRUE
"ADMINISTRATIVE ACTUARY",2024,11,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIVE ACTUARY",2025,11,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIVE ARCHITECT",2014,64,110044.5,111881.1375,144735.300055531,100,100,100,FALSE
"ADMINISTRATIVE ARCHITECT",2015,77,115000,118365.244805195,150524.006946863,104.503178259704,100.484295953631,102.913721782668,FALSE
"ADMINISTRATIVE ARCHITECT",2016,89,114090,118488.56011236,148475.653817523,103.676240066519,101.0644595854,106.641178909451,FALSE
"ADMINISTRATIVE ARCHITECT",2017,97,115076,121381.134020619,147163.174196602,104.572241229684,102.847025381756,109.624915604859,FALSE
"ADMINISTRATIVE ARCHITECT",2018,97,115076,122084.680412371,144593.150479965,104.572241229684,104.675046235713,112.134414076345,FALSE
"ADMINISTRATIVE ARCHITECT",2019,87,120241,128103.436781609,148451.288959493,109.265797018479,106.530687797474,114.748740835409,FALSE
"ADMINISTRATIVE ARCHITECT",2020,87,123848,133637.574712644,150248.032316015,112.543561922677,108.414239794744,117.935753675601,FALSE
"ADMINISTRATIVE ARCHITECT",2021,86,125535.5,133854.069767442,149215.493056224,114.077032473227,110.65187123857,119.137579303534,FALSE
"ADMINISTRATIVE ARCHITECT",2022,88,121922.5,130456.056818182,137957.529559673,110.793815229294,116.237048769221,119.968709204972,FALSE
"ADMINISTRATIVE ARCHITECT",2023,97,129434,136732.969072165,139099.50906153,117.619690216231,122.385199421188,125.45294384081,FALSE
"ADMINISTRATIVE ARCHITECT",2024,99,139413,149814.757575758,144855.763982936,126.687839919305,126.5824846726,131.901715171281,FALSE
"ADMINISTRATIVE ARCHITECT",2025,106,146038.5,153443.526415094,146038.5,132.708586071998,131.524337931956,138.829406942636,FALSE
"ADMINISTRATIVE ASSESSOR",2014,6,,,,,100,100,TRUE
"ADMINISTRATIVE ASSESSOR",2015,7,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE ASSESSOR",2016,8,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIVE ASSESSOR",2017,9,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIVE ASSESSOR",2018,7,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE ASSESSOR",2019,5,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIVE ASSESSOR",2020,5,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIVE ASSESSOR",2021,4,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIVE ASSESSOR",2022,5,,,,,116.237048769221,119.968709204972,TRUE
"ADMINISTRATIVE ASSESSOR",2023,5,,,,,122.385199421188,125.45294384081,TRUE
"ADMINISTRATIVE ASSESSOR",2024,5,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIVE ASSESSOR",2025,5,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIVE ASSISTANT",2014,76,42659,44518.8421052632,56106.967318393,100,100,100,FALSE
"ADMINISTRATIVE ASSISTANT",2015,75,46611,47643.2133333333,61009.3433721758,109.264164654586,100.484295953631,102.913721782668,FALSE
"ADMINISTRATIVE ASSISTANT",2016,74,47461.5,48530.5945945946,61765.9500715257,111.257882275721,101.0644595854,106.641178909451,FALSE
"ADMINISTRATIVE ASSISTANT",2017,72,50072.5,50623.5694444444,64034.4471476185,117.378513326613,102.847025381756,109.624915604859,FALSE
"ADMINISTRATIVE ASSISTANT",2018,74,49663,50219.3243243243,62401.6270315836,116.418575212734,104.675046235713,112.134414076345,FALSE
"ADMINISTRATIVE ASSISTANT",2019,71,51379,52490.5915492958,63433.2613289126,120.441173023278,106.530687797474,114.748740835409,FALSE
"ADMINISTRATIVE ASSISTANT",2020,97,51395,53100.8865979382,62350.6041347585,120.47867976277,108.414239794744,117.935753675601,FALSE
"ADMINISTRATIVE ASSISTANT",2021,99,50595,53072.8181818182,60138.828229303,118.603342788157,110.65187123857,119.137579303534,FALSE
"ADMINISTRATIVE ASSISTANT",2022,102,50995,53036,57701.7713703009,119.541011275464,116.237048769221,119.968709204972,FALSE
"ADMINISTRATIVE ASSISTANT",2023,104,50595,52457.2019230769,54373.1914409515,118.603342788157,122.385199421188,125.45294384081,FALSE
"ADMINISTRATIVE ASSISTANT",2024,100,56945,59100.67,59168.1656661023,133.488830024145,126.5824846726,131.901715171281,FALSE
"ADMINISTRATIVE ASSISTANT",2025,99,58796,61047.0606060606,58796,137.827890949155,131.524337931956,138.829406942636,FALSE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2016,13,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2017,16,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2018,16,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2019,17,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2020,18,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2021,18,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2022,17,,,,,116.237048769221,119.968709204972,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2023,25,,,,,122.385199421188,125.45294384081,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2024,29,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2025,29,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2014,1,,,,,100,100,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2014,1,,,,,100,100,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2024,1,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2025,1,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIVE ASSOCIATE",2014,41,50703,54377.3170731707,66686.7850616396,100,100,100,FALSE
"ADMINISTRATIVE ASSOCIATE",2015,41,56023,59516.3170731707,73328.7516624704,110.492475790387,100.484295953631,102.913721782668,FALSE
"ADMINISTRATIVE ASSOCIATE",2016,43,59172,63681.1395348837,77005.8847198744,116.703153659547,101.0644595854,106.641178909451,FALSE
"ADMINISTRATIVE ASSOCIATE",2017,50,62068.5,65331.56,79375.3474019064,122.41583338264,102.847025381756,109.624915604859,FALSE
"ADMINISTRATIVE ASSOCIATE",2018,55,61428,63822.3272727273,77184.3655295918,121.152594521034,104.675046235713,112.134414076345,FALSE
"ADMINISTRATIVE ASSOCIATE",2019,55,64264,66568.8,79341.2698970637,126.74595191606,106.530687797474,114.748740835409,FALSE
"ADMINISTRATIVE ASSOCIATE",2020,67,65136,67054.8507462687,79020.7014480325,128.465771256139,108.414239794744,117.935753675601,FALSE
"ADMINISTRATIVE ASSOCIATE",2021,68,65172.5,67154.4705882353,77466.1089588744,128.537759106956,110.65187123857,119.137579303534,FALSE
"ADMINISTRATIVE ASSOCIATE",2022,69,64454,66330,72930.8750250295,127.120683194288,116.237048769221,119.968709204972,FALSE
"ADMINISTRATIVE ASSOCIATE",2023,71,64526,66792.9577464789,69344.4915687091,127.262686626038,122.385199421188,125.45294384081,FALSE
"ADMINISTRATIVE ASSOCIATE",2024,72,72764,75538.2638888889,75604.7485561202,143.510245942055,126.5824846726,131.901715171281,FALSE
"ADMINISTRATIVE ASSOCIATE",2025,68,75129,77715.3529411765,75129,148.174664221052,131.524337931956,138.829406942636,FALSE
"ADMINISTRATIVE ATTORNEY",2014,4,,,,,100,100,TRUE
"ADMINISTRATIVE ATTORNEY",2015,4,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE ATTORNEY",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIVE ATTORNEY",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIVE ATTORNEY",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE ATTORNEY",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIVE ATTORNEY",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIVE ATTORNEY",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2014,1,,,,,100,100,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2024,1,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2025,1,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2014,5,,,,,100,100,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2015,5,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2016,6,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2017,9,,,,,102.847025381756,109.624915604859,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2018,7,,,,,104.675046235713,112.134414076345,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2019,5,,,,,106.530687797474,114.748740835409,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2024,3,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2014,32,82891,89313.84375,109021.838955178,100,100,100,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2015,39,90000,94458.0256410256,117801.396741023,108.576323123138,100.484295953631,102.913721782668,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2016,72,92250,98491.2361111111,120053.283063077,111.290731201216,101.0644595854,106.641178909451,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2017,83,93000,101952.325301205,118931.620844346,112.195533893909,102.847025381756,109.624915604859,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2018,79,99321,104642.746835443,124796.971556368,119.821210987924,104.675046235713,112.134414076345,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2019,101,112443,113050.623762376,138823.764643277,135.651638899277,106.530687797474,114.748740835409,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2020,159,108150,113269.421383648,131203.771518127,130.472548286304,108.414239794744,117.935753675601,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2021,127,113427,118003.204724409,134822.944353496,136.83874003209,110.65187123857,119.137579303534,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2022,99,112029,115274.727272727,126762.854100273,135.152187812911,116.237048769221,119.968709204972,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2023,73,120199.97,120327.574520548,129175.926079783,145.009675356794,122.385199421188,125.45294384081,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2024,69,132539,134360.260869565,137713.399055572,159.895525449084,126.5824846726,131.901715171281,FALSE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2025,59,148391,142452.593220339,148391,179.019435161839,131.524337931956,138.829406942636,FALSE
"ADMINISTRATIVE CHIEF",2014,1,,,,,100,100,TRUE
"ADMINISTRATIVE CHIEF",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE CHIEF",2016,5,,,,,101.0644595854,106.641178909451,TRUE
"ADMINISTRATIVE CHIEF",2017,47,129434,132393.723404255,165524.68185341,100,102.847025381756,109.624915604859,FALSE
"ADMINISTRATIVE CHIEF",2018,66,128859.5,130867.5,161912.136972723,99.5561444442728,104.675046235713,112.134414076345,FALSE
"ADMINISTRATIVE CHIEF",2019,57,137364,137882.47368421,169591.594020607,106.126674598637,106.530687797474,114.748740835409,FALSE
"ADMINISTRATIVE CHIEF",2020,51,143915,143093.666666667,174592.610060391,111.187941344624,108.414239794744,117.935753675601,FALSE
"ADMINISTRATIVE CHIEF",2021,45,147925,146221.244444444,175828.365763804,114.286045397654,110.65187123857,119.137579303534,FALSE
"ADMINISTRATIVE CHIEF",2022,39,155000,154085.564102564,175385.323313985,119.752151675758,116.237048769221,119.968709204972,FALSE
"ADMINISTRATIVE CHIEF",2023,34,157500,155686.176470588,169261.343056623,121.683637993108,122.385199421188,125.45294384081,FALSE
"ADMINISTRATIVE CHIEF",2024,17,,,,,126.5824846726,131.901715171281,TRUE
"ADMINISTRATIVE CHIEF",2025,17,,,,,131.524337931956,138.829406942636,TRUE
"ADMINISTRATIVE CITY PLANNER",2014,66,103213,101979.712121212,135750.21490971,100,100,100,FALSE
"ADMINISTRATIVE CITY PLANNER",2015,73,109805,107287.630136986,143724.248546089,106.386792361427,100.484295953631,102.913721782668,FALSE
"ADMINISTRATIVE CITY PLANNER",2016,88,111594,110878.386363636,145227.382874158,108.120101150049,101.0644595854,106.641178909451,FALSE
"ADMINISTRATIVE CITY PLANNER",2017,106,112797,114833.613207547,144248.710068599,109.285652001201,102.847025381756,109.624915604859,FALSE
"ADMINISTRATIVE CITY PLANNER",2018,119,115927,117954.663865546,145662.433137152,112.318215728639,104.675046235713,112.134414076345,FALSE
"ADMINISTRATIVE CITY PLANNER",2019,147,115748,119405.476190476,142904.165754471,112.144787962757,106.530687797474,114.748740835409,FALSE
"ADMINISTRATIVE CITY PLANNER",2020,172,117140.5,119334.005813953,142110.729519363,113.493939716896,108.414239794744,117.935753675601,FALSE
"ADMINISTRATIVE CITY PLANNER",2021,167,117950,119722.988023952,140199.12619125,114.278240144168,110.65187123857,119.137579303534,FALSE
"ADMINISTRATIVE CITY PLANNER",2022,148,120578,121463.587837838,136436.203319701,116.824431030975,116.237048769221,119.968709204972,FALSE
"ADMINISTRATIVE CITY PLANNER",2023,150,127271.5,128221.46,136775.523954483,123.309563717749,122.385199421188,125.45294384081,FALSE
"ADMINISTRATIVE CITY PLANNER",2024,150,140510.5,140335.26,145996.111016364,136.136436301629,126.5824846726,131.901715171281,FALSE
"ADMINISTRATIVE CITY PLANNER",2025,156,140598,144587.461538462,140598,136.221212444169,131.524337931956,138.829406942636,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2014,27,,,,,100,100,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2015,29,,,,,100.484295953631,102.913721782668,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2016,34,83682,89256.2647058823,108902.968382487,100,101.0644595854,106.641178909451,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2017,36,87982,91863.6111111111,112514.428657282,105.13850051385,102.847025381756,109.624915604859,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2018,33,85490,87321.4242424242,107418.30124902,102.160560216056,104.675046235713,112.134414076345,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2019,35,89162,90485.6,110080.70313958,106.54860065486,106.530687797474,114.748740835409,FALSE
"ADMINISTRATIVE CLAIM EXAMINER",2020,36,90918.5,93513.7777777778,110299.122522153,108.647618364762,108.414239794744,117.935753675601,FALSE
